ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
2572	"AT1G55840"	"AT1G55840"	chr1	+	20874057	20874086	20873601	20873945	20874482	20874566
2573	"AT3G54380"	"AT3G54380"	chr3	-	20136356	20136415	20136144	20136245	20136514	20137007
2574	"AT4G19410"	"PAE7"	chr4	-	10583160	10583221	10583012	10583066	10583390	10583515
2575	"AT5G54940"	"AT5G54940"	chr5	-	22309215	22309280	22308270	22308811	22309356	22309408
2576	"AT2G28900"	"OEP161"	chr2	-	12414923	12414955	12414793	12414827	12415206	12415258
2577	"AT4G31350"	"AT4G31350"	chr4	+	15215024	15215084	15214537	15214618	15215194	15215317
2578	"AT5G02610"	"RPL35D"	chr5	+	588066	588135	587733	587869	588219	588376
2579	"AT4G28910"	"AFPH2"	chr4	-	14266022	14266105	14264788	14265757	14266535	14266749
2580	"AT4G28910"	"AFPH2"	chr4	-	14266022	14266144	14264788	14265757	14266535	14266638
2581	"AT3G12700"	"AT3G12700"	chr3	+	4037996	4038058	4037069	4037704	4038226	4039142
2582	"AT1G62560"	"FMOGS-OX3"	chr1	+	23161369	23161452	23161092	23161248	23161543	23161679
2583	"AT2G27760"	"IPT2"	chr2	+	11825594	11825663	11825191	11825271	11825768	11825841
2584	"AT2G27760"	"IPT2"	chr2	+	11825917	11826042	11825768	11825841	11826170	11826245
2585	"AT4G12830"	"AT4G12830"	chr4	+	7531858	7531928	7531675	7531776	7531997	7532067
2586	"AT2G26590"	"RPN13"	chr2	-	11314684	11314742	11314503	11314596	11315019	11315096
2587	"AT5G66610"	"DAR7"	chr5	+	26586933	26586996	26586637	26586850	26587083	26587202
2588	"AT4G13575"	"AT4G13575"	chr4	-	7893288	7893324	7893068	7893189	7893402	7893476
2589	"AT1G65860"	"FMOGS-OX1"	chr1	-	24500145	24500228	24499897	24500033	24500356	24500512
2590	"AT3G45620"	"AT3G45620"	chr3	+	16746235	16746337	16745881	16746034	16746404	16746656
2591	"AT4G29080"	"IAA27"	chr4	-	14324005	14324067	14323360	14323702	14324211	14324353
2592	"AT3G23480"	"AT3G23480"	chr3	+	8420676	8420772	8420495	8420595	8420852	8420908
2593	"AT1G43670"	"AT1G43670"	chr1	+	16469860	16469947	16469700	16469766	16470071	16470147
2594	"AT2G32590"	"CAPH"	chr2	-	13832381	13832499	13831978	13832043	13832636	13832738
2595	"AT4G24100"	"AT4G24100"	chr4	+	12517326	12517395	12517152	12517221	12517498	12517776
2596	"AT4G24100"	"AT4G24100"	chr4	+	12518375	12518432	12518255	12518294	12518509	12518617
2597	"AT4G04340"	"OSCA1"	chr4	+	2124674	2124755	2124471	2124594	2124840	2125181
2598	"AT3G27610"	"AT3G27610"	chr3	-	10227480	10227550	10227328	10227389	10227723	10227808
2599	"AT4G16845"	"VRN2"	chr4	+	9477801	9477861	9477664	9477718	9477943	9477987
2600	"AT4G16845"	"VRN2"	chr4	+	9477943	9477987	9477664	9477718	9478085	9478216
2601	"AT3G05860"	"AT3G05860"	chr3	-	1751702	1751735	1751405	1751612	1751812	1752355
2602	"AT3G47810"	"VPS29"	chr3	-	17638885	17639024	17638094	17638232	17639492	17639619
2603	"AT3G47810"	"VPS29"	chr3	-	17638885	17639043	17638094	17638232	17639492	17639691
2604	"AT1G75760"	"AT1G75760"	chr1	-	28447312	28447393	28447116	28447241	28447466	28447607
2605	"AT2G17442"	"AT2G17442"	chr2	-	7574825	7574875	7574721	7574751	7574963	7575024
2606	"AT1G03030"	"AT1G03030"	chr1	+	703352	703381	703194	703256	703481	703864
2607	"AT1G43190"	"PTB3"	chr1	-	16277327	16277451	16277073	16277138	16277641	16277717
2608	"AT1G16260"	"WAKL8"	chr1	-	5560983	5561088	5559578	5560915	5561168	5562029
2609	"AT2G45380"	"AT2G45380"	chr2	-	18700563	18700897	18700320	18700487	18701536	18701671
2610	"AT2G45380"	"AT2G45380"	chr2	-	18701097	18701145	18700563	18700897	18701536	18701671
2611	"AT1G62170"	"AT1G62170"	chr1	+	22974539	22974638	22973839	22974460	22974746	22975754
2612	"AT1G04960"	"AT1G04960"	chr1	-	1408457	1408514	1407800	1408200	1408616	1408694
2613	"AT5G43850"	"ARD4"	chr5	-	17628486	17628581	17627627	17627867	17628797	17628885
2614	"AT5G45140"	"NRPC2"	chr5	-	18252830	18252941	18252639	18252750	18253365	18253458
2615	"AT1G49590"	"AT1G49590"	chr1	+	18355746	18355796	18355404	18355489	18355879	18355975
2616	"AT5G18245"	"AT5G18245"	chr5	+	6031179	6031209	6030789	6030881	6032777	6033231
2617	"AT5G39940"	"AT5G39940"	chr5	+	15988278	15988392	15988068	15988128	15988472	15988560
2618	"AT5G39940"	"AT5G39940"	chr5	+	15988472	15988560	15988068	15988128	15988648	15988794
2619	"AT5G14270"	"GTE9"	chr5	+	4606930	4606992	4606497	4606605	4607282	4607349
2620	"AT5G63120"	"RH30"	chr5	-	25319642	25319829	25319180	25319414	25319936	25320163
2621	"AT2G29530"	"TIM10"	chr2	-	12641707	12641779	12641387	12641426	12641903	12641956
2622	"AT5G01630"	"BRCA2B"	chr5	-	235845	235908	235551	235756	235981	236124
2623	"AT5G39210"	"CRR7"	chr5	+	15703386	15703529	15703120	15703285	15703726	15704104
2624	"AT1G23020"	"FRO3"	chr1	-	8152967	8153070	8152669	8152870	8153179	8153347
2625	"AT3G18860"	"AT3G18860"	chr3	+	6507202	6507339	6507015	6507093	6507598	6507675
2626	"AT1G19080"	"TTN10"	chr1	+	6584425	6584556	6584240	6584354	6585036	6585131
2627	"AT3G55000"	"TON1A"	chr3	+	20383161	20383187	20382943	20383068	20383282	20383439
2628	"AT2G39970"	"PXN"	chr2	-	16684497	16684599	16684281	16684405	16684694	16684763
2629	"AT2G14285"	"AT2G14285"	chr2	-	6053097	6053135	6052852	6052917	6053487	6053537
2630	"AT2G14285"	"AT2G14285"	chr2	-	6053097	6053135	6052852	6052917	6053917	6053994
2631	"AT2G14285"	"AT2G14285"	chr2	-	6053487	6053537	6052852	6052917	6053917	6053994
2632	"AT2G14285"	"AT2G14285"	chr2	-	6053487	6053537	6053097	6053135	6053917	6053994
2633	"AT3G51360"	"AT3G51360"	chr3	-	19064706	19064773	19064538	19064610	19064851	19064948
2634	"AT1G62305"	"AT1G62305"	chr1	-	23028385	23028457	23028186	23028265	23028541	23028642
2635	"AT1G08890"	"SUGTL4"	chr1	+	2850476	2850561	2850136	2850217	2850678	2850722
2636	"AT1G76570"	"AT1G76570"	chr1	+	28729693	28729840	28729358	28729525	28730048	28730181
2637	"AT5G65060"	"MAF3"	chr5	+	25989670	25989728	25987428	25987711	25989941	25990003
2638	"AT4G12680"	"AT4G12680"	chr4	+	7476777	7476884	7476113	7476402	7477008	7477174
2639	"AT1G10930"	"RECQL4A"	chr1	-	3649092	3649148	3648830	3648957	3649258	3649420
2640	"AT1G10930"	"RECQL4A"	chr1	-	3654974	3655059	3654717	3654876	3655441	3655590
2641	"AT2G05755"	"AT2G05755"	chr2	+	2172177	2172293	2171780	2171955	2172390	2172450
2642	"AT1G12230"	"AT1G12230"	chr1	+	4148909	4148975	4148738	4148817	4149079	4149155
2643	"AT4G22860"	"AT4G22860"	chr4	+	12000746	12000809	12000589	12000652	12000898	12000943
2644	"AT1G23730"	"BCA3"	chr1	+	8396678	8396727	8396265	8396406	8396964	8397081
2645	"AT1G23730"	"BCA3"	chr1	+	8397465	8397554	8397196	8397250	8397641	8397747
2646	"AT5G50430"	"UBC33"	chr5	-	20535595	20535634	20535445	20535509	20535991	20536046
2647	"AT2G30695"	"AT2G30695"	chr2	-	13079925	13079939	13079556	13079658	13080294	13080403
2648	"AT2G30695"	"AT2G30695"	chr2	-	13080879	13080965	13080667	13080711	13081047	13081131
2649	"AT2G30695"	"AT2G30695"	chr2	-	13081047	13081131	13080667	13080711	13081295	13081362
2650	"AT5G07090"	"RPS4B"	chr5	+	2202533	2202632	2202396	2202412	2202731	2202809
2651	"AT3G52090"	"NRPB11"	chr3	-	19318410	19318500	19318226	19318322	19318606	19318685
2652	"AT5G48370"	"AT5G48370"	chr5	-	19599788	19599966	19599220	19599693	19600158	19600584
2653	"AT4G24960"	"HVA22D"	chr4	+	12828840	12828860	12828381	12828688	12828955	12829243
2654	"AT4G15545"	"AT4G15545"	chr4	+	8876499	8876553	8876330	8876399	8876642	8876682
2655	"AT3G61690"	"AT3G61690"	chr3	+	22830013	22832346	22829647	22829833	22832779	22833348
2656	"AT3G21160"	"MNS2"	chr3	-	7417256	7417369	7416857	7416923	7417541	7417703
2657	"AT3G59660"	"AT3G59660"	chr3	-	22034634	22034696	22034170	22034554	22034783	22034847
2658	"AT3G59660"	"AT3G59660"	chr3	-	22037891	22037989	22037585	22037661	22038072	22038123
2659	"AT5G58100"	"AT5G58100"	chr5	+	23510794	23510865	23510556	23510675	23511442	23511548
2660	"AT5G58100"	"AT5G58100"	chr5	+	23512420	23512524	23511949	23512108	23512722	23512898
2661	"AT2G41980"	"SINAT1"	chr2	-	17524933	17525201	17524482	17524817	17525890	17525914
2662	"AT3G49210"	"AT3G49210"	chr3	-	18239213	18239280	18239015	18239137	18239405	18240029
2663	"AT5G16620"	"TIC40"	chr5	+	5451628	5451646	5451460	5451518	5452056	5452366
2664	"AT4G27820"	"BGLU9"	chr4	-	13858588	13858614	13858421	13858509	13858701	13858931
2665	"AT4G27820"	"BGLU9"	chr4	-	13860291	13860355	13860035	13860085	13860445	13860571
2666	"AT3G58670"	"PCO5"	chr3	-	21704062	21704266	21703389	21703814	21704358	21704512
2667	"AT1G42470"	"AT1G42470"	chr1	+	15933936	15933973	15933741	15933835	15934077	15934135
2668	"AT4G14340"	"CKI1"	chr4	-	8251433	8251474	8251097	8251167	8251574	8251998
2669	"AT1G80170"	"AT1G80170"	chr1	-	30154822	30154843	30154539	30154747	30154931	30155102
2670	"AT1G80760"	"NIP6-1"	chr1	-	30351451	30351676	30351050	30351245	30351772	30352208
2671	"AT1G02990"	"AT1G02990"	chr1	-	682242	682403	681395	681921	682731	682892
2672	"AT1G02990"	"AT1G02990"	chr1	-	683022	683077	682731	682892	683174	683317
2673	"AT4G27320"	"ATPHOS34"	chr4	-	13678817	13678867	13678463	13678731	13679942	13680924
2674	"AT3G29090"	"PME31"	chr3	+	11074433	11074511	11074118	11074223	11074653	11074841
2675	"AT1G66240"	"ATX1"	chr1	-	24686777	24686853	24686255	24686590	24687228	24687332
2676	"AT1G08900"	"SUGTL3"	chr1	+	2853109	2853169	2852905	2852995	2853270	2853336
2677	"AT1G08900"	"SUGTL3"	chr1	+	2854657	2854720	2854522	2854566	2854811	2854871
2678	"AT1G08900"	"SUGTL3"	chr1	+	2855280	2855395	2855129	2855189	2855488	2855652
2679	"AT1G29200"	"AT1G29200"	chr1	+	10208436	10208511	10207821	10208361	10208588	10208765
2680	"AT2G39780"	"RNS2"	chr2	+	16592240	16592244	16591996	16592098	16592475	16592567
2681	"AT2G39780"	"RNS2"	chr2	+	16592475	16592567	16591996	16592098	16592831	16592993
2682	"AT2G07050"	"CAS1"	chr2	+	2927067	2927234	2926439	2926524	2927490	2927679
2683	"AT1G75730"	"AT1G75730"	chr1	-	28437951	28438064	28437561	28437851	28438449	28438507
2684	"AT5G20080"	"CBR2"	chr5	+	6784364	6784419	6783835	6783886	6784559	6784630
2685	"AT5G20080"	"CBR2"	chr5	+	6784559	6784630	6784364	6784419	6785108	6785186
2686	"AT5G20080"	"CBR2"	chr5	+	6784722	6784774	6784559	6784630	6785108	6785186
2687	"AT2G24700"	"REM10"	chr2	-	10514104	10514214	10513751	10514016	10514281	10514549
2688	"AT5G53550"	"YSL3"	chr5	+	21756958	21757056	21756548	21756724	21757145	21757280
2689	"AT2G36490"	"ROS1"	chr2	-	15308436	15308475	15308020	15308371	15308560	15308675
2690	"AT5G47100"	"CBL9"	chr5	-	19130799	19130859	19130595	19130704	19131182	19131265
2691	"AT1G75770"	"AT1G75770"	chr1	+	28450500	28450560	28449989	28450348	28450665	28451108
2692	"AT3G63500"	"OBE4"	chr3	-	23447068	23450002	23446235	23446896	23450094	23450198
2693	"AT1G15740"	"AT1G15740"	chr1	+	5412756	5412828	5412606	5412681	5412926	5413001
2694	"AT1G73650"	"AT1G73650"	chr1	-	27689601	27689663	27689443	27689525	27689761	27689829
2695	"AT4G35570"	"HMGB5"	chr4	-	16887665	16887710	16887508	16887589	16887810	16887868
2696	"AT4G35570"	"HMGB5"	chr4	-	16887810	16887868	16887665	16887710	16887968	16888055
2697	"AT5G55060"	"AT5G55060"	chr5	+	22342490	22342531	22341951	22342181	22342943	22343144
2698	"AT3G26510"	"AT3G26510"	chr3	-	9711399	9711459	9711139	9711338	9711709	9712331
2699	"AT3G26510"	"AT3G26510"	chr3	-	9711709	9712331	9710843	9711459	9712443	9712659
2700	"AT3G59100"	"CALS6"	chr3	+	21845193	21845285	21845023	21845113	21845401	21845525
2701	"AT3G58160"	"XI-J"	chr3	+	21536647	21536784	21536409	21536559	21536851	21536998
2702	"AT3G23255"	"AT3G23255"	chr3	+	8312156	8312200	8311965	8312086	8312274	8312391
2703	"AT3G23255"	"AT3G23255"	chr3	+	8312156	8312200	8311965	8312086	8312486	8312570
2704	"AT3G23255"	"AT3G23255"	chr3	+	8312274	8312391	8311965	8312086	8312486	8312570
2705	"AT3G23255"	"AT3G23255"	chr3	+	8312274	8312391	8312156	8312200	8312486	8312570
2706	"AT3G21350"	"MED6"	chr3	+	7517980	7518103	7517824	7517894	7518182	7518292
2707	"AT1G54180"	"BRXL3"	chr1	+	20228799	20228877	20228138	20228515	20229030	20229163
2708	"AT4G23250"	"EMB1290"	chr4	-	12165428	12165639	12165095	12165333	12165728	12165829
2709	"AT3G07670"	"AT3G07670"	chr3	+	2453356	2453437	2453183	2453255	2453619	2453792
2710	"AT2G36530"	"ENO2"	chr2	-	15322731	15322812	15322417	15322600	15322900	15322987
2711	"AT3G62750"	"BGLU8"	chr3	+	23214868	23214944	23214746	23214796	23215039	23215111
2712	"AT3G62750"	"BGLU8"	chr3	+	23215184	23215272	23215039	23215111	23215372	23215601
2713	"AT3G62750"	"BGLU8"	chr3	+	23215853	23216083	23215673	23215789	23216168	23216194
2714	"AT3G62750"	"BGLU8"	chr3	+	23216168	23216194	23215853	23216083	23216267	23216355
2715	"AT1G05830"	"ATX2"	chr1	+	1761300	1761381	1761083	1761228	1761554	1761817
2716	"AT1G05830"	"ATX2"	chr1	+	1761308	1761381	1761083	1761228	1761554	1761817
2717	"AT4G05040"	"AT4G05040"	chr4	+	2579600	2579722	2579234	2579330	2579880	2580746
2718	"AT3G08040"	"FRD3"	chr3	-	2568174	2568271	2567921	2568022	2568353	2568489
2719	"AT4G02120"	"AT4G02120"	chr4	+	941798	941863	941644	941701	941928	942012
2720	"AT4G02120"	"AT4G02120"	chr4	+	942202	942265	942081	942132	942737	942827
2721	"AT4G02120"	"AT4G02120"	chr4	+	942339	942386	942202	942265	942473	942543
2722	"AT4G02120"	"AT4G02120"	chr4	+	942339	942386	942202	942265	942609	942672
2723	"AT4G02120"	"AT4G02120"	chr4	+	942473	942543	942202	942265	942609	942672
2724	"AT4G02120"	"AT4G02120"	chr4	+	942473	942543	942202	942265	942737	942827
2725	"AT4G02120"	"AT4G02120"	chr4	+	942473	942543	942339	942386	942609	942672
2726	"AT4G02120"	"AT4G02120"	chr4	+	942609	942672	942202	942265	942737	942827
2727	"AT4G02120"	"AT4G02120"	chr4	+	942609	942672	942473	942543	942737	942827
2728	"AT4G02120"	"AT4G02120"	chr4	+	943578	943627	943410	943496	943706	943787
2729	"AT5G43080"	"CYCA3-1"	chr5	+	17293597	17293824	17293226	17293523	17293911	17294064
2730	"AT2G38255"	"AT2G38255"	chr2	-	16024364	16024514	16023971	16024136	16024634	16024718
2731	"AT4G26310"	"AT4G26310"	chr4	-	13315562	13315576	13315419	13315470	13315664	13315695
2732	"AT5G09690"	"MRS2-7"	chr5	-	3001607	3001652	3001488	3001533	3001715	3001946
2733	"AT1G16040"	"AT1G16040"	chr1	+	5505311	5505354	5505014	5505080	5505568	5505623
2734	"AT1G16040"	"AT1G16040"	chr1	+	5505568	5505623	5505014	5505080	5505820	5505869
2735	"AT3G50380"	"AT3G50380"	chr3	-	18690607	18690665	18690358	18690516	18690749	18690872
2736	"AT3G50380"	"AT3G50380"	chr3	-	18690950	18691037	18690749	18690872	18691107	18691193
2737	"AT3G50380"	"AT3G50380"	chr3	-	18692784	18692927	18692630	18692686	18693230	18693325
2738	"AT3G50380"	"AT3G50380"	chr3	-	18697338	18697432	18695998	18696742	18697778	18699997
2739	"AT2G31580"	"THG1"	chr2	-	13441937	13442107	13441751	13441837	13442192	13442237
2740	"AT1G67530"	"PUB7"	chr1	+	25308199	25308279	25307657	25307807	25308503	25308689
2741	"AT4G36940"	"NAPRT1"	chr4	+	17419396	17419505	17419217	17419316	17419585	17419698
2742	"AT4G32272"	"AT4G32272"	chr4	-	15579431	15579476	15579033	15579110	15579538	15579880
2743	"AT5G48880"	"KAT5"	chr5	-	19816184	19816283	19816022	19816096	19816370	19816497
2744	"AT5G48880"	"KAT5"	chr5	-	19816922	19817029	19816740	19816805	19817772	19817831
2745	"AT5G24740"	"AT5G24740"	chr5	-	8474616	8474730	8474411	8474495	8475115	8475389
2746	"AT3G62620"	"AT3G62620"	chr3	+	23160198	23160320	23160035	23160075	23160409	23160531
2747	"AT5G46610"	"ALMT14"	chr5	-	18915015	18915084	18914522	18914795	18915450	18915779
2748	"AT5G46610"	"ALMT14"	chr5	-	18915015	18915156	18914522	18914795	18915450	18915779
2749	"AT1G21930"	"AT1G21930"	chr1	+	7713452	7713515	7712897	7712974	7714051	7714443
2750	"AT1G48560"	"AT1G48560"	chr1	+	17953552	17953609	17952858	17953430	17953672	17955273
2751	"AT3G26020"	"B'ETA"	chr3	+	9514037	9514192	9513695	9513854	9514279	9515298
2752	"AT3G23190"	"AT3G23190"	chr3	+	8279811	8279901	8279669	8279733	8279994	8280093
2753	"AT4G08390"	"APXS"	chr4	+	5316563	5316641	5316393	5316468	5316726	5316831
2754	"AT5G37340"	"AT5G37340"	chr5	-	14789310	14789409	14789165	14789219	14789568	14789821
2755	"AT5G37340"	"AT5G37340"	chr5	-	14789342	14789409	14789165	14789219	14789568	14789821
2756	"AT5G37340"	"AT5G37340"	chr5	-	14791443	14791488	14791212	14791253	14792250	14792400
2757	"AT5G02270"	"ABCI20"	chr5	-	468151	468229	467989	468085	468403	468523
2758	"AT2G01800"	"AT2G01800"	chr2	-	344031	344127	343765	343932	344396	344576
2759	"AT2G01800"	"AT2G01800"	chr2	-	344247	344316	344031	344127	344396	344576
2760	"AT2G31170"	"SYCO	chr2	-	13285107	13285171	13284172	13284334	13285272	13285645
2761	"AT2G31170"	"SYCO	chr2	-	13285107	13285175	13284172	13284334	13285272	13285666
2762	"AT5G48220"	"AT5G48220"	chr5	+	19550192	19550226	19549797	19550055	19550375	19550789
2763	"AT5G48220"	"AT5G48220"	chr5	+	19550283	19550305	19550131	19550226	19550375	19550789
2764	"AT1G12810"	"AT1G12810"	chr1	+	4368019	4368118	4367493	4367791	4368471	4368804
2765	"AT1G02305"	"AT1G02305"	chr1	+	456177	456231	455687	455902	456313	456394
2766	"AT2G14680"	"MEE13"	chr2	+	6280160	6280301	6279852	6279955	6281110	6281179
2767	"AT2G14680"	"MEE13"	chr2	+	6282851	6282920	6282539	6282610	6283065	6283257
2768	"AT1G32750"	"TAF1"	chr1	-	11854987	11855033	11854358	11854613	11855167	11855230
2769	"AT5G07950"	"AT5G07950"	chr5	-	2540664	2540711	2540283	2540581	2540791	2541013
2770	"AT5G12370"	"SEC10"	chr5	-	4004155	4004240	4003732	4003791	4004395	4004493
2771	"AT3G29970"	"AT3G29970"	chr3	+	11745994	11746083	11745210	11745322	11746330	11746570
2772	"AT3G60130"	"BGLU16"	chr3	+	22210836	22210895	22210557	22210627	22210987	22211063
2773	"AT4G24860"	"AT4G24860"	chr4	-	12804936	12805007	12804695	12804869	12805088	12805237
2774	"AT5G16690"	"ORC3"	chr5	+	5476792	5476883	5476543	5476617	5477323	5477496
2775	"AT5G36940"	"CAT3"	chr5	+	14592857	14592938	14592599	14592758	14593117	14593244
2776	"AT5G65420"	"CYCD4-1"	chr5	-	26143312	26143342	26143096	26143183	26143489	26143993
2777	"AT4G14520"	"NRPB7L"	chr4	+	8341935	8342045	8341334	8341478	8342197	8342238
2778	"AT4G14520"	"NRPB7L"	chr4	+	8341935	8342045	8341334	8341478	8342453	8343234
2779	"AT4G14520"	"NRPB7L"	chr4	+	8342197	8342238	8341417	8341478	8342453	8343234
2780	"AT4G14520"	"NRPB7L"	chr4	+	8342197	8342238	8341935	8342045	8342453	8343234
2781	"AT5G20300"	"TOC90"	chr5	-	6856438	6856518	6856217	6856340	6856846	6856854
2782	"AT3G09710"	"IQD1"	chr3	-	2977885	2977927	2977698	2977818	2978066	2978288
2783	"AT1G64090"	"RTNLB3"	chr1	+	23789703	23789751	23789061	23789584	23789823	23790004
2784	"AT1G03780"	"TPX2"	chr1	-	948911	948992	948696	948816	949075	949207
2785	"AT1G03780"	"TPX2"	chr1	-	949733	949796	949540	949621	949882	950125
2786	"AT5G61070"	"HDA18"	chr5	-	24573268	24573415	24573032	24573145	24573520	24573722
2787	"AT4G18370"	"DEGP5"	chr4	+	10149819	10149882	10149596	10149734	10149967	10150057
2788	"AT4G18370"	"DEGP5"	chr4	+	10149967	10150057	10149596	10149734	10150133	10150256
2789	"AT2G36895"	"AT2G36895"	chr2	-	15489613	15489727	15489430	15489532	15489805	15489906
2790	"AT2G36895"	"AT2G36895"	chr2	-	15489613	15489730	15489430	15489532	15489805	15489906
2791	"AT3G02460"	"AT3G02460"	chr3	+	507556	507616	507269	507467	507689	507788
2792	"AT3G02460"	"AT3G02460"	chr3	+	507689	507788	507269	507467	508023	508428
2793	"AT5G10510"	"AIL6"	chr5	+	3318742	3318811	3317438	3317521	3318903	3318992
2794	"AT5G10510"	"AIL6"	chr5	+	3318812	3318821	3317438	3317521	3318903	3318992
2795	"AT5G06770"	"AT5G06770"	chr5	-	2092105	2092166	2090702	2091519	2092708	2092950
2796	"AT1G18840"	"IQD30"	chr1	-	6503899	6503950	6503354	6503462	6504080	6504397
2797	"AT2G19730"	"RPL28A"	chr2	+	8512369	8512533	8511738	8511899	8512875	8513221
2798	"AT3G15160"	"AT3G15160"	chr3	+	5105616	5105660	5105227	5105324	5105733	5105822
2799	"AT1G75020"	"LPAT4"	chr1	+	28171749	28172347	28171017	28171117	28172598	28172729
2800	"AT4G34900"	"XDH2"	chr4	-	16630947	16631047	16630750	16630859	16631203	16631327
2801	"AT3G16340"	"ABCG29"	chr3	+	5540629	5540714	5540339	5540549	5540792	5540952
2802	"AT2G22990"	"SCPL8"	chr2	+	9787070	9787190	9786864	9786941	9787444	9787547
2803	"AT2G22990"	"SCPL8"	chr2	+	9787097	9787190	9786864	9786941	9787444	9787547
2804	"AT2G22990"	"SCPL8"	chr2	+	9787643	9787681	9787444	9787547	9787776	9787878
2805	"AT2G22990"	"SCPL8"	chr2	+	9787776	9787878	9787444	9787547	9788309	9788396
2806	"AT2G22990"	"SCPL8"	chr2	+	9789700	9789746	9789477	9789591	9789844	9790179
2807	"AT2G22990"	"SCPL8"	chr2	+	9789700	9789750	9789477	9789591	9789844	9790179
2808	"AT2G22990"	"SCPL8"	chr2	+	9789700	9789752	9789477	9789591	9789844	9790179
2809	"AT5G04980"	"AT5G04980"	chr5	-	1470212	1470317	1469562	1470136	1470453	1470541
2810	"AT5G53770"	"AT5G53770"	chr5	+	21828247	21828290	21827883	21827954	21828421	21828502
2811	"AT3G44530"	"HIRA"	chr3	+	16119837	16119939	16119524	16119735	16120025	16120266
2812	"AT3G44530"	"HIRA"	chr3	+	16119891	16119939	16119524	16119735	16120025	16120266
2813	"AT5G57390"	"AIL5"	chr5	-	23254579	23254653	23254427	23254478	23254743	23254832
2814	"AT5G17020"	"XPO1"	chr5	+	5597308	5597353	5597152	5597215	5597493	5597601
2815	"AT3G62370"	"AT3G62370"	chr3	+	23081936	23082007	23081633	23081788	23082341	23082410
2816	"AT1G24265"	"AT1G24265"	chr1	+	8600787	8600892	8600583	8600655	8601004	8601078
2817	"AT1G09060"	"AT1G09060"	chr1	-	2923825	2923880	2923071	2923717	2923972	2924105
2818	"AT5G66880"	"SRK2I"	chr5	+	26711207	26711282	26710554	26710870	26711375	26711477
2819	"AT4G07990"	"AT4G07990"	chr4	-	4827485	4827527	4827154	4827271	4828814	4829136
2820	"AT5G49840"	"AT5G49840"	chr5	+	20258014	20258119	20257776	20257876	20258371	20258434
2821	"AT1G50240"	"TIO"	chr1	+	18610702	18610804	18610396	18610568	18610878	18611373
2822	"AT5G47770"	"FPS1"	chr5	+	19346832	19346877	19346660	19346756	19346960	19347050
2823	"AT4G29170"	"MND1"	chr4	+	14383456	14383632	14382871	14382987	14383816	14383933
2824	"AT4G29170"	"MND1"	chr4	+	14383551	14383632	14382838	14382987	14383816	14383933
