ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1075	"AT2G25730"	"AT2G25730"	chr2	-	10962966	10963420	10962966	10963257	10963342	10963420	1075	3,3,2	64,119,24	0,3,0	24,42,8	233	149	0.321298485376	0.651297354775	0.029,0.016,0.051	0.0,0.044,0.0	0.017
1076	"AT5G62000"	"ARF2"	chr5	+	24910357	24911012	24910357	24910610	24910712	24911012	1076	14,16,8	205,257,119	4,2,2	79,192,72	250	149	0.00106121411242	0.00602902267619	0.039,0.036,0.039	0.029,0.006,0.016	0.021
1078	"AT4G39930"	"AT4G39930"	chr4	-	18518342	18518983	18518342	18518409	18518498	18518983	1078	1,0,0	12,30,22	0,0,0	15,30,11	237	149	1	1.0	0.05,0.0,0.0	0.0,0.0,0.0	0.017
1080	"AT3G05380"	"ALY2"	chr3	+	1540549	1540845	1540549	1540660	1540746	1540845	1080	3,0,0	7,19,1	0,0,0	12,9,4	234	149	0.690354563724	1.0	0.214,0.0,0.0	0.0,0.0,0.0	0.071
1082	"AT5G14920"	"GASA14"	chr5	+	4826935	4827980	4826935	4827488	4827576	4827980	1082	3,15,9	652,1024,870	5,4,0	702,865,318	236	149	1	1.0	0.003,0.009,0.006	0.004,0.003,0.0	0.004
1083	"AT3G04640"	"AT3G04640"	chr3	-	1260905	1261683	1260905	1261189	1261309	1261683	1083	0,3,5	0,0,0	5,6,3	0,1,0	268	149	1	1.0	NA,1.0,1.0	1.0,0.769,1.0	0.077
1084	"AT4G31115"	"AT4G31115"	chr4	+	15130074	15130652	15130074	15130346	15130418	15130652	1084	23,18,28	100,63,82	6,8,5	77,135,76	220	149	1.27180035392e-08	2.18125758814e-07	0.135,0.162,0.188	0.05,0.039,0.043	0.118
1085	"AT4G05590"	"MPC3"	chr4	+	2907631	2907897	2907631	2907730	2907844	2907897	1085	4,4,4	67,72,67	0,3,3	37,60,42	262	149	0.317764043464	0.649095540469	0.033,0.031,0.033	0.0,0.028,0.039	0.01
1087	"AT5G46490"	"AT5G46490"	chr5	+	18851395	18852512	18851395	18851966	18852373	18852512	1087	19,35,29	0,0,0	34,68,41	6,2,0	298	149	0.00157087612076	0.00849956186768	1.0,1.0,1.0	0.739,0.944,1.0	0.106
1088	"AT3G19720"	"ARC5"	chr3	-	6851048	6851381	6851048	6851209	6851317	6851381	1088	106,183,132	34,33,36	158,281,141	38,111,81	256	149	0.0441554896966	0.148656815312	0.645,0.763,0.681	0.708,0.596,0.503	0.094
1089	"AT2G24960"	"AT2G24960"	chr2	+	10618289	10618974	10618289	10618754	10618823	10618974	1089	0,0,0	5,14,13	2,1,0	16,18,12	217	149	0.330804587304	0.665268517388	0.0,0.0,0.0	0.079,0.037,0.0	-0.039
1091	"AT2G41520"	"TPR15"	chr2	+	17321148	17321355	17321148	17321155	17321248	17321355	1091	36,63,52	2,0,2	54,74,51	0,0,0	241	149	0.441682165905	0.817696718549	0.918,1.0,0.941	1.0,1.0,1.0	-0.047
1092	"AT1G31500"	"CCR4-4"	chr1	-	11275916	11276166	11275916	11275957	11276059	11276166	1092	12,30,14	49,87,40	2,0,4	12,42,28	250	149	1.39182765228e-05	0.000131788680825	0.127,0.17,0.173	0.09,0.0,0.078	0.101
1093	"AT5G59010"	"AT5G59010"	chr5	-	23822718	23823265	23822718	23822927	23823017	23823265	1093	2,1,0	21,18,9	2,0,0	11,20,5	238	149	0.737877996213	1.0	0.056,0.034,0.0	0.102,0.0,0.0	-0.004
1094	"AT4G29360"	"AT4G29360"	chr4	-	14451808	14452452	14451808	14451851	14451942	14452452	1094	0,0,0	37,53,48	0,1,0	93,103,46	239	149	1	1.0	0.0,0.0,0.0	0.0,0.006,0.0	-0.002
1095	"AT5G42560"	"HVA22I"	chr5	+	17015562	17015800	17015562	17015604	17015701	17015800	1095	36,40,18	89,101,59	7,9,3	34,92,40	245	149	1.79004582446e-06	2.03393956804e-05	0.197,0.194,0.157	0.111,0.056,0.044	0.112
1096	"AT1G16570"	"AT1G16570"	chr1	-	5670879	5671177	5670879	5671008	5671101	5671177	1096	0,2,1	74,117,109	2,5,0	105,120,50	241	149	0.665092930085	1.0	0.0,0.01,0.006	0.012,0.025,0.0	-0.007
1097	"AT1G25500"	"AT1G25500"	chr1	-	8956864	8957322	8956864	8957162	8957242	8957322	1097	2,3,10	0,0,0	0,18,4	0,2,0	228	149	1	1.0	1.0,1.0,1.0	NA,0.855,1.0	0.073
1098	"AT4G29930"	"BHLH27"	chr4	+	14644859	14645117	14644859	14644982	14645069	14645117	1098	9,12,22	0,0,0	11,21,4	0,1,0	235	149	1	1.0	1.0,1.0,1.0	1.0,0.93,1.0	0.023
1099	"AT4G29930"	"BHLH27"	chr4	+	14644859	14645388	14644859	14645117	14645217	14645388	1099	0,1,0	11,16,22	0,0,0	19,30,6	248	149	1	1.0	0.0,0.036,0.0	0.0,0.0,0.0	0.012
1100	"AT2G29070"	"AT2G29070"	chr2	+	12487947	12488088	12487947	12487972	12488055	12488088	1100	8,8,3	53,82,62	0,8,0	18,13,5	231	149	0.653890207927	1.0	0.089,0.059,0.03	0.0,0.284,0.0	-0.035
1101	"AT5G65720"	"NIFS1"	chr5	+	26296252	26298072	26296252	26296502	26296579	26298072	1101	29,44,26	2,0,1	25,43,20	0,5,2	225	149	0.0654793975378	0.201987428511	0.906,1.0,0.945	1.0,0.851,0.869	0.044
1103	"AT3G06330"	"AT3G06330"	chr3	+	1919213	1919485	1919213	1919304	1919405	1919485	1103	9,11,12	50,68,69	4,10,1	57,118,50	249	149	0.0021922790883	0.0115859400655	0.097,0.088,0.094	0.04,0.048,0.012	0.06
1105	"AT1G54360"	"TAF6B"	chr1	+	20290788	20291036	20290788	20290875	20290943	20291036	1105	9,19,9	57,69,42	8,20,8	53,86,54	216	149	0.539694706909	0.906568047787	0.098,0.16,0.129	0.094,0.138,0.093	0.021
1107	"AT3G04770"	"RPSAB"	chr3	-	1309677	1310130	1309677	1309855	1309932	1310130	1107	4,2,1	66,77,36	0,5,1	76,68,28	225	149	0.791483500511	1.0	0.039,0.017,0.018	0.0,0.046,0.023	0.002
1108	"AT3G23480"	"AT3G23480"	chr3	+	8422446	8422916	8422446	8422552	8422645	8422916	1108	4,5,9	110,209,166	11,10,1	141,167,96	241	149	0.284805889437	0.593781086005	0.022,0.015,0.032	0.046,0.036,0.006	-0.006
1109	"AT3G53740"	"RPL36B"	chr3	-	19914067	19914267	19914067	19914147	19914174	19914267	1109	1654,1863,1755	45,40,36	2811,3114,1681	67,81,35	175	149	0.768639810193	1.0	0.969,0.975,0.976	0.973,0.97,0.976	0.0
1110	"AT4G16845"	"VRN2"	chr4	+	9476540	9477059	9476540	9476833	9477003	9477059	1110	10,8,5	43,65,35	11,5,1	31,42,23	298	149	0.803445821201	1.0	0.104,0.058,0.067	0.151,0.056,0.021	0.0
1111	"AT2G35940"	"BLH1"	chr2	-	15090856	15092115	15090856	15091786	15092066	15092115	1111	15,14,10	67,69,43	0,12,4	40,106,27	298	149	0.00306425327138	0.0153889846612	0.101,0.092,0.104	0.0,0.054,0.069	0.058
1112	"AT5G47080"	"CKB1"	chr5	-	19124611	19125434	19124611	19125099	19125268	19125434	1112	3,4,5	93,114,108	3,4,3	124,201,75	298	149	0.373376316942	0.723665398934	0.016,0.017,0.023	0.012,0.01,0.02	0.005
1115	"AT2G45380"	"AT2G45380"	chr2	-	18700320	18701671	18700320	18700487	18701536	18701671	1115	16,20,19	0,1,0	11,41,32	0,0,0	298	149	1	1.0	1.0,0.909,1.0	1.0,1.0,1.0	-0.03
1116	"AT1G04960"	"AT1G04960"	chr1	-	1410184	1410868	1410184	1410318	1410618	1410868	1116	1,0,0	58,65,53	3,3,2	45,60,32	298	149	0.288969659364	0.595631338689	0.009,0.0,0.0	0.032,0.024,0.03	-0.026
1117	"AT4G11830"	"PLDGAMMA2"	chr4	-	7118726	7120476	7118726	7119481	7119577	7120476	1117	17,16,16	4,5,4	14,37,16	18,66,24	244	149	2.70985395234e-08	4.47864953214e-07	0.722,0.661,0.71	0.322,0.255,0.289	0.409
1119	"AT2G38170"	"CAX1"	chr2	-	15990427	15990819	15990427	15990598	15990702	15990819	1119	15,17,17	845,912,812	13,36,17	600,1597,690	252	149	0.377335974954	0.726691528036	0.01,0.011,0.012	0.013,0.013,0.014	-0.002
1121	"AT5G12040"	"NLP3"	chr5	+	3887135	3887440	3887135	3887151	3887359	3887440	1121	17,18,16	204,261,222	20,26,13	227,386,185	298	149	1	1.0	0.04,0.033,0.035	0.042,0.033,0.034	-0.0
1122	"AT3G25620"	"ABCG21"	chr3	-	9316073	9317709	9316073	9317318	9317539	9317709	1122	0,2,0	7,3,7	0,0,0	8,7,8	298	149	1	1.0	0.0,0.25,0.0	0.0,0.0,0.0	0.083
1123	"AT4G27960"	"UBC9"	chr4	-	13917133	13917420	13917133	13917240	13917342	13917420	1123	101,182,194	97,104,84	76,160,57	146,205,88	250	149	2.28759408427e-06	2.56718891679e-05	0.383,0.511,0.579	0.237,0.317,0.279	0.213
1125	"AT1G31600"	"AT1G31600"	chr1	-	11314623	11315640	11314623	11314994	11315568	11315640	1125	26,36,19	12,14,10	16,51,20	9,10,4	298	149	0.183824764654	0.438574044804	0.52,0.563,0.487	0.471,0.718,0.714	-0.111
1126	"AT4G24960"	"HVA22D"	chr4	+	12828226	12828688	12828226	12828253	12828381	12828688	1126	2,3,2	141,105,83	7,12,2	159,271,107	276	149	0.0850283316513	0.250944004776	0.008,0.015,0.013	0.023,0.023,0.01	-0.007
1127	"AT2G39090"	"APC7"	chr2	-	16312947	16313332	16312947	16313008	16313102	16313332	1127	7,2,14	58,82,61	7,4,2	147,190,88	242	149	0.00026598902499	0.00180435838594	0.069,0.015,0.124	0.028,0.013,0.014	0.051
1128	"AT1G12520"	"CCS"	chr1	-	4268142	4268447	4268142	4268277	4268374	4268447	1128	12,13,12	109,102,66	8,12,5	136,234,106	245	149	0.000804691392023	0.00468887484198	0.063,0.072,0.1	0.035,0.03,0.028	0.047
1129	"AT1G12520"	"CCS"	chr1	-	4268374	4268555	4268374	4268447	4268528	4268555	1129	45,56,48	98,54,22	47,98,44	77,140,83	229	149	0.142820820671	0.365701763352	0.23,0.403,0.587	0.284,0.313,0.256	0.122
1130	"AT1G77180"	"SKIP"	chr1	-	28999607	29001664	28999607	28999969	29000275	29001664	1130	74,114,87	6,1,5	97,151,87	4,8,1	298	149	0.78114734587	1.0	0.86,0.983,0.897	0.924,0.904,0.978	-0.022
1132	"AT2G30520"	"RPT2"	chr2	-	13004778	13005419	13004778	13005156	13005349	13005419	1132	2,1,1	415,374,233	2,8,2	197,521,238	298	149	1	1.0	0.002,0.001,0.002	0.005,0.008,0.004	-0.004
1133	"AT2G30520"	"RPT2"	chr2	-	13005349	13005600	13005349	13005419	13005502	13005600	1133	36,28,29	151,176,101	9,14,3	90,276,119	231	149	3.57620932867e-10	7.95464170144e-09	0.133,0.093,0.156	0.061,0.032,0.016	0.091
1134	"AT1G44446"	"CAO"	chr1	-	16848911	16849395	16848911	16849206	16849282	16849395	1134	41,42,54	371,354,316	19,69,20	327,1080,547	224	149	2.41603995699e-08	4.06700059427e-07	0.068,0.073,0.102	0.037,0.041,0.024	0.047
1135	"AT1G73930"	"AT1G73930"	chr1	-	27796017	27797981	27796017	27797680	27797863	27797981	1135	7,9,2	5,0,1	6,11,12	5,8,2	298	149	0.3210870912	0.651297354775	0.412,1.0,0.5	0.375,0.407,0.75	0.127
1137	"AT5G60640"	"PDIL1-4"	chr5	-	24371006	24371496	24371006	24371347	24371439	24371496	1137	8,18,35	269,437,397	30,12,19	445,769,337	240	149	0.144163325726	0.367071325168	0.018,0.025,0.052	0.04,0.01,0.034	0.004
1138	"AT1G80210"	"BRCC36A"	chr1	-	30162834	30163618	30162834	30163479	30163563	30163618	1138	12,17,19	72,95,70	16,20,11	103,106,44	232	149	0.72890690534	1.0	0.097,0.103,0.148	0.091,0.108,0.138	0.004
1139	"AT1G07840"	"AT1G07840"	chr1	+	2425951	2426306	2425951	2426103	2426191	2426306	1139	2,1,8	110,109,110	5,2,1	140,173,108	236	149	0.288908985502	0.595631338689	0.011,0.006,0.044	0.022,0.007,0.006	0.009
1141	"AT4G34000"	"ABF3"	chr4	+	16297426	16297619	16297426	16297498	16297589	16297619	1141	16,13,33	165,273,232	31,26,16	327,475,204	239	149	0.264254358814	0.565005528933	0.057,0.029,0.081	0.056,0.033,0.047	0.01
1143	"AT1G68140"	"AT1G68140"	chr1	-	25538986	25540430	25538986	25539618	25539696	25540430	1143	24,51,41	0,7,2	29,96,40	6,1,0	226	149	0.349493034478	0.693644472359	1.0,0.828,0.931	0.761,0.984,1.0	0.005
1144	"AT3G26510"	"AT3G26510"	chr3	-	9711709	9712660	9711709	9712331	9712443	9712660	1144	7,12,4	150,112,119	1,2,0	86,189,70	260	149	0.000373633623163	0.00239178143278	0.026,0.058,0.019	0.007,0.006,0.0	0.03
1145	"AT4G29810"	"MKK2"	chr4	-	14593038	14593539	14593038	14593415	14593493	14593539	1145	4,8,13	141,208,212	1,15,4	247,306,167	226	149	0.133381654037	0.348402079079	0.018,0.025,0.039	0.003,0.031,0.016	0.011
1147	"AT4G05040"	"AT4G05040"	chr4	+	2579600	2580746	2579600	2579722	2579880	2580746	1147	3,15,4	1,4,0	0,6,2	2,4,0	298	149	0.10516362558	0.295042393988	0.6,0.652,1.0	0.0,0.429,1.0	0.274
1148	"AT5G56900"	"AT5G56900"	chr5	-	23021833	23022167	23021833	23021953	23022040	23022167	1148	0,0,1	37,41,46	0,2,1	19,48,17	235	149	1	1.0	0.0,0.0,0.014	0.0,0.026,0.036	-0.016
1149	"AT3G59970"	"MTHFR1"	chr3	+	22153253	22153607	22153253	22153334	22153429	22153607	1149	8,3,4	710,885,657	8,11,3	652,1195,600	243	149	1	1.0	0.007,0.002,0.004	0.007,0.006,0.003	-0.001
1151	"AT1G33970"	"AT1G33970"	chr1	-	12349459	12350033	12349459	12349820	12349898	12350033	1151	4,5,6	232,249,276	3,4,6	157,172,113	226	149	0.428397523108	0.802702427899	0.011,0.013,0.014	0.012,0.015,0.034	-0.008
1152	"AT1G54385"	"AT1G54385"	chr1	-	20303631	20303885	20303631	20303691	20303785	20303885	1152	5,8,2	0,0,0	2,20,9	0,2,0	242	149	1	1.0	1.0,1.0,1.0	1.0,0.86,1.0	0.047
1153	"AT3G28270"	"AT3G28270"	chr3	+	10538104	10540024	10538104	10538171	10538713	10540024	1153	24,44,24	64,147,73	6,12,2	34,59,21	298	149	0.00843787685317	0.0356745584164	0.158,0.13,0.141	0.081,0.092,0.045	0.07
1155	"AT4G31860"	"AT4G31860"	chr4	-	15406979	15407172	15406979	15407034	15407119	15407172	1155	15,24,19	121,168,150	7,19,13	170,295,166	233	149	0.000850769978549	0.00492579560829	0.073,0.084,0.075	0.026,0.04,0.048	0.039
1161	"AT4G28260"	"AT4G28260"	chr4	+	14004484	14006412	14004484	14004914	14005003	14006412	1161	38,35,22	3,2,0	25,69,17	4,7,1	237	149	0.0688585195173	0.208641314137	0.888,0.917,1.0	0.797,0.861,0.914	0.078
1162	"AT4G23210"	"CRK13"	chr4	-	12149270	12149740	12149270	12149415	12149502	12149740	1162	0,0,8	0,0,3	0,1,0	0,3,0	235	149	1	1.0	NA,NA,0.628	NA,0.174,NA	0.454
1164	"AT4G25300"	"AT4G25300"	chr4	+	12945670	12946325	12945670	12945918	12945997	12946325	1164	1,0,2	33,27,26	3,1,2	27,92,51	227	149	0.634816994587	0.987159885971	0.02,0.0,0.048	0.068,0.007,0.025	-0.011
1165	"AT3G18100"	"MYB4R1"	chr3	+	6201639	6202112	6201639	6201686	6201756	6202112	1165	3,3,3	12,5,11	3,6,1	6,14,9	218	149	0.951492393045	1.0	0.146,0.291,0.157	0.255,0.227,0.071	0.014
1167	"AT2G37050"	"AT2G37050"	chr2	+	15572468	15572799	15572468	15572537	15572612	15572799	1167	9,5,6	103,141,96	6,15,15	52,153,66	223	149	0.00420748396076	0.0198165954421	0.055,0.023,0.04	0.072,0.061,0.132	-0.049
1168	"AT1G06040"	"BBX24"	chr1	-	1828412	1829307	1828412	1828904	1828986	1829307	1168	14,16,19	1205,884,873	4,17,7	822,1484,743	230	149	0.770672930533	1.0	0.007,0.012,0.014	0.003,0.007,0.006	0.006
1169	"AT1G03740"	"AT1G03740"	chr1	+	936188	937043	936188	936572	936654	937043	1169	4,7,8	94,137,120	2,5,1	123,204,76	230	149	0.00823531775166	0.0351450884331	0.027,0.032,0.041	0.01,0.016,0.008	0.022
1170	"AT1G26880"	"RPL34A"	chr1	-	9315382	9315929	9315382	9315733	9315819	9315929	1170	19,23,20	1001,1195,1133	13,14,8	1916,2141,1118	234	149	0.515519553371	0.875901446756	0.012,0.012,0.011	0.004,0.004,0.005	0.007
1171	"AT1G73320"	"AT1G73320"	chr1	-	27565986	27566365	27565986	27566100	27566180	27566365	1171	2,0,0	38,38,39	1,2,0	33,42,11	228	149	1	1.0	0.033,0.0,0.0	0.019,0.03,0.0	-0.005
1172	"AT4G31200"	"AT4G31200"	chr4	-	15163558	15164908	15163558	15164587	15164831	15164908	1172	1,10,8	0,0,0	5,3,1	0,2,0	298	149	0.683116081076	1.0	1.0,1.0,1.0	1.0,0.429,1.0	0.19
1173	"AT4G31200"	"AT4G31200"	chr4	-	15163558	15164908	15163558	15164617	15164831	15164908	1173	1,9,7	16,9,2	1,3,0	0,3,6	298	149	0.154942011813	0.38799528578	0.03,0.333,0.636	1.0,0.333,0.0	-0.111
1174	"AT5G63870"	"PP7"	chr5	-	25561704	25562434	25561704	25561851	25561939	25562434	1174	0,3,1	83,77,59	1,1,0	74,152,66	236	149	1	1.0	0.0,0.024,0.011	0.008,0.004,0.0	0.008
1175	"AT4G33000"	"CBL10"	chr4	+	15925959	15926253	15925959	15926040	15926140	15926253	1175	68,84,101	28,21,32	109,213,99	44,72,42	248	149	0.356659541654	0.698714490008	0.593,0.706,0.655	0.598,0.64,0.586	0.043
1176	"AT5G64330"	"RPT3"	chr5	+	25728649	25729854	25728649	25729495	25729575	25729854	1176	3,3,2	87,126,129	0,5,1	98,146,82	228	149	0.646147950878	0.998891985286	0.022,0.015,0.01	0.0,0.022,0.008	0.006
1177	"AT5G38590"	"AT5G38590"	chr5	-	15452410	15453505	15452410	15452551	15452627	15453505	1177	2,14,10	30,22,9	2,6,1	13,18,16	224	149	0.0601005779498	0.189036073897	0.042,0.297,0.425	0.093,0.181,0.04	0.15
1178	"AT3G27100"	"SUS1"	chr3	-	9994544	9994990	9994544	9994816	9994913	9994990	1178	2,5,3	109,90,95	0,1,2	172,190,99	245	149	0.444895174466	0.820303678681	0.011,0.033,0.019	0.0,0.003,0.012	0.016
1179	"AT1G13270"	"MAP1B"	chr1	+	4546460	4546741	4546460	4546540	4546643	4546741	1179	3,12,9	313,353,254	5,14,2	248,316,215	251	149	0.964838073735	1.0	0.006,0.02,0.021	0.012,0.026,0.005	0.001
1180	"AT3G50670"	"RNU1"	chr3	-	18827357	18828411	18827357	18827439	18828348	18828411	1180	192,271,195	99,111,87	214,303,179	49,106,39	298	149	0.000516774143728	0.00319556256224	0.492,0.55,0.528	0.686,0.588,0.696	-0.133
1181	"AT4G36210"	"AT4G36210"	chr4	+	17130245	17130810	17130245	17130592	17130728	17130810	1181	2,1,0	95,188,92	0,1,1	65,111,72	284	149	1	1.0	0.011,0.003,0.0	0.0,0.005,0.007	0.001
1182	"AT2G17770"	"BZIP27"	chr2	+	7723102	7723725	7723102	7723540	7723647	7723725	1182	3,5,3	1,7,4	7,5,2	19,8,2	255	149	0.335655093423	0.672049515246	0.637,0.294,0.305	0.177,0.268,0.369	0.141
1183	"AT1G55120"	"CWINV3"	chr1	+	20566929	20567903	20566929	20566938	20567031	20567903	1183	2,0,0	13,27,11	0,0,0	4,11,2	241	149	1	1.0	0.087,0.0,0.0	0.0,0.0,0.0	0.029
1185	"AT3G54890"	"LHCA1"	chr3	-	20339503	20340228	20339503	20339848	20339939	20340228	1185	19,14,29	15032,14633,15875	34,60,41	22686,42962,22971	239	149	1	1.0	0.001,0.001,0.001	0.001,0.001,0.001	0.0
1187	"AT3G54890"	"LHCA1"	chr3	-	20339939	20340228	20339939	20340014	20340081	20340228	1187	8345,8664,8978	0,0,1	11111,24081,13589	1,3,1	215	149	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0	0.0
1190	"AT1G22880"	"CEL5"	chr1	+	8095501	8096549	8095501	8095964	8096045	8096549	1190	12,6,7	4,6,0	19,16,13	2,6,6	229	149	0.906267403359	1.0	0.661,0.394,1.0	0.861,0.634,0.585	-0.008
1191	"AT1G28960"	"NUDT15"	chr1	-	10109861	10110359	10109861	10110022	10110161	10110359	1191	31,37,30	19,48,23	9,49,24	62,120,58	287	149	1.02016459991e-06	1.20432418353e-05	0.459,0.286,0.404	0.07,0.175,0.177	0.242
1192	"AT4G17020"	"AT4G17020"	chr4	-	9577775	9578289	9577775	9577972	9578155	9578289	1192	14,18,10	1,2,0	21,22,10	6,11,8	298	149	2.42447147868e-05	0.000211908132127	0.875,0.818,1.0	0.636,0.5,0.385	0.391
1193	"AT5G27030"	"TPR3"	chr5	-	9512823	9513045	9512823	9512897	9512975	9513045	1193	1,1,1	23,30,13	0,0,0	12,38,9	226	149	0.558094512785	0.922378022039	0.028,0.022,0.048	0.0,0.0,0.0	0.033
1194	"AT5G04090"	"AT5G04090"	chr5	-	1106878	1107381	1106878	1107061	1107275	1107381	1194	5,11,21	98,103,97	9,12,9	33,81,41	298	149	0.140304897601	0.36027444045	0.025,0.051,0.098	0.12,0.069,0.099	-0.038
1195	"AT2G17360"	"RPS4A"	chr2	+	7547712	7548313	7547712	7547880	7548014	7548313	1195	368,443,367	0,2,1	552,713,409	0,0,0	282	149	1	1.0	1.0,0.992,0.995	1.0,1.0,1.0	-0.004
1196	"AT3G12570"	"FYD"	chr3	+	3989179	3991052	3989179	3989266	3989356	3991052	1196	23,58,26	5,0,0	20,65,36	2,6,1	238	149	0.280951552922	0.592540514167	0.742,1.0,1.0	0.862,0.872,0.958	0.017
1197	"AT1G11310"	"MLO2"	chr1	-	3801399	3801617	3801399	3801460	3801549	3801617	1197	10,11,8	306,408,333	13,11,6	293,480,216	237	149	0.751233007259	1.0	0.02,0.017,0.015	0.027,0.014,0.017	-0.002
1198	"AT4G36530"	"AT4G36530"	chr4	-	17241670	17241937	17241670	17241735	17241857	17241937	1198	178,115,82	5,4,0	65,212,86	6,2,1	270	149	0.842809498079	1.0	0.952,0.941,1.0	0.857,0.983,0.979	0.025
1199	"AT1G10820"	"AT1G10820"	chr1	-	3604435	3604683	3604435	3604541	3604619	3604683	1199	46,46,34	0,0,1	19,53,17	0,6,0	226	149	0.025258272796	0.0911101982999	1.0,1.0,0.957	1.0,0.853,1.0	0.035
1202	"AT1G09270"	"IMPA4"	chr1	+	2997454	2998222	2997454	2997838	2997919	2998222	1202	23,54,55	11,5,6	62,102,44	22,25,15	229	149	0.10913194539	0.303366783974	0.576,0.875,0.856	0.647,0.726,0.656	0.093
1203	"AT1G05870"	"AT1G05870"	chr1	-	1772096	1772533	1772096	1772141	1772308	1772533	1203	8,21,10	35,55,38	25,68,24	44,130,46	298	149	0.00812291207798	0.0348289013155	0.103,0.16,0.116	0.221,0.207,0.207	-0.085
1204	"AT2G03710"	"AGL3"	chr2	+	1131149	1131440	1131149	1131191	1131267	1131440	1204	4,8,2	67,47,59	1,0,4	38,48,33	224	149	0.0731426268713	0.220154463	0.038,0.102,0.022	0.017,0.0,0.075	0.023
1205	"AT4G14910"	"HISN5B"	chr4	-	8528166	8528752	8528166	8528478	8528642	8528752	1205	4,6,7	187,206,223	9,12,2	248,321,188	298	149	0.709900247369	1.0	0.011,0.014,0.015	0.018,0.018,0.005	-0.0
1207	"AT4G20260"	"PCAP1"	chr4	+	10942835	10943495	10942835	10942948	10943125	10943495	1207	469,598,538	3,5,4	354,692,351	0,9,3	298	149	0.792714883514	1.0	0.987,0.984,0.985	1.0,0.975,0.983	-0.001
1208	"AT5G19420"	"AT5G19420"	chr5	-	6552794	6553242	6552794	6552858	6552952	6553242	1208	6,3,5	0,2,0	0,9,5	0,0,0	242	149	1	1.0	1.0,0.48,1.0	NA,1.0,1.0	-0.173
1209	"AT5G19950"	"AT5G19950"	chr5	-	6740776	6741318	6740776	6741016	6741135	6741318	1209	0,1,4	19,21,26	0,0,0	50,52,25	267	149	0.904839848286	1.0	0.0,0.026,0.079	0.0,0.0,0.0	0.035
1211	"AT5G43310"	"AT5G43310"	chr5	-	17379485	17379956	17379485	17379790	17379890	17379956	1211	3,2,3	95,208,167	0,0,0	213,199,118	248	149	1	1.0	0.019,0.006,0.011	0.0,0.0,0.0	0.012
1212	"AT5G43310"	"AT5G43310"	chr5	-	17383436	17383741	17383436	17383589	17383685	17383741	1212	0,0,1	34,49,30	0,0,0	21,41,16	244	149	1	1.0	0.0,0.0,0.02	0.0,0.0,0.0	0.007
1213	"AT5G43310"	"AT5G43310"	chr5	-	17384080	17384319	17384080	17384123	17384198	17384319	1213	0,2,0	18,39,16	0,0,0	8,22,1	223	149	1	1.0	0.0,0.033,0.0	0.0,0.0,0.0	0.011
1215	"AT3G17310"	"DRM3"	chr3	-	5912956	5913242	5912956	5913038	5913148	5913242	1215	9,12,8	5,13,0	6,7,4	12,8,6	258	149	0.0356593497897	0.124670572919	0.51,0.348,1.0	0.224,0.336,0.278	0.34
1218	"AT5G60100"	"APRR3"	chr5	-	24199499	24199888	24199499	24199673	24199754	24199888	1218	1,0,0	135,233,146	0,0,0	50,63,33	229	149	1	1.0	0.005,0.0,0.0	0.0,0.0,0.0	0.002
