ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
3014	"AT5G14220"	"PPOX2"	chr5	-	4585973	4586010	4585738	4585804	4586099	4586140
3015	"AT5G14220"	"PPOX2"	chr5	-	4586374	4586431	4586099	4586173	4586539	4586590
3016	"AT1G34150"	"AT1G34150"	chr1	+	12437658	12437719	12437431	12437528	12437809	12437940
3017	"AT1G30450"	"CCC1"	chr1	+	10764071	10764150	10763506	10763644	10764791	10764883
3018	"AT1G53165"	"ATMAP4K	chr1	+	19814794	19814851	19814346	19814480	19815120	19815148
3019	"AT1G53165"	"ATMAP4K	chr1	+	19815230	19815353	19815120	19815148	19815489	19815601
3020	"AT3G51250"	"AT3G51250"	chr3	+	19029462	19029629	19028202	19029188	19030056	19030141
3021	"AT4G04330"	"AT4G04330"	chr4	-	2117037	2117054	2116865	2116928	2118002	2118120
3022	"AT4G04330"	"AT4G04330"	chr4	-	2118002	2118120	2117037	2117054	2118202	2118297
3023	"AT1G34430"	"EMB3003"	chr1	-	12588451	12588522	12588251	12588335	12588624	12588712
3024	"AT2G45660"	"SOC1"	chr2	-	18808674	18808736	18808467	18808567	18808927	18809009
3025	"AT1G71696"	"SOL1"	chr1	+	26967698	26967729	26967460	26967556	26967840	26967897
3026	"AT1G22330"	"AT1G22330"	chr1	+	7887990	7888024	7887451	7887569	7888316	7888623
3029	"AT1G21610"	"AT1G21610"	chr1	+	7575192	7575285	7574955	7575042	7575358	7575435
3030	"AT1G35180"	"AT1G35180"	chr1	-	12877578	12877674	12877106	12877340	12878021	12878141
3031	"AT5G04260"	"WCRKC2"	chr5	-	1179088	1179106	1178643	1179005	1179206	1179273
3032	"AT5G04260"	"WCRKC2"	chr5	-	1179373	1179448	1179206	1179273	1179708	1180036
3033	"AT1G51830"	"AT1G51830"	chr1	-	19244774	19244846	19244531	19244704	19244955	19245027
3034	"AT1G32380"	"PRS2"	chr1	+	11682588	11682753	11681751	11682176	11682839	11683088
3036	"AT4G00420"	"AT4G00420"	chr4	-	181840	181949	181322	181746	182242	182420
3037	"AT4G00420"	"AT4G00420"	chr4	-	181840	181952	181322	181746	182242	182420
3038	"AT4G00420"	"AT4G00420"	chr4	-	182575	182695	182242	182420	183299	183379
3039	"AT3G58130"	"AT3G58130"	chr3	+	21527945	21528054	21527640	21527668	21528161	21528222
3042	"AT1G03365"	"RF4"	chr1	+	827178	829182	826568	826737	829720	830383
3043	"AT5G61140"	"AT5G61140"	chr5	+	24598674	24598763	24598412	24598475	24599034	24599125
3044	"AT5G61140"	"AT5G61140"	chr5	+	24601148	24601244	24600986	24601049	24602234	24602402
3045	"AT3G18410"	"AT3G18410"	chr3	+	6323729	6323780	6323161	6323491	6324369	6324579
3046	"AT2G20290"	"XI-G"	chr2	-	8745580	8745625	8745411	8745495	8745709	8745821
3047	"AT2G20290"	"XI-G"	chr2	-	8749738	8749872	8749476	8749623	8749948	8750098
3051	"AT5G42810"	"IPK1"	chr5	+	17168054	17168095	17167826	17167974	17168177	17168288
3052	"AT4G17480"	"AT4G17480"	chr4	-	9746591	9746676	9746256	9746497	9746750	9746966
3053	"AT4G36480"	"LCB1"	chr4	+	17218497	17218703	17218131	17218287	17218815	17218910
3054	"AT4G36480"	"LCB1"	chr4	+	17220507	17220649	17220319	17220415	17220748	17220876
3056	"AT5G48335"	"AT5G48335"	chr5	+	19588227	19588259	19587992	19588159	19588608	19588740
3057	"AT5G48335"	"AT5G48335"	chr5	+	19588608	19588740	19588227	19588259	19589126	19589177
3058	"AT5G48335"	"AT5G48335"	chr5	+	19589126	19589177	19588608	19588740	19589313	19589606
3059	"AT5G16890"	"AT5G16890"	chr5	+	5552340	5552514	5551628	5552143	5552858	5553016
3060	"AT3G09405"	"PAE4"	chr3	-	2896814	2896944	2896629	2896709	2897022	2897105
3061	"AT3G19720"	"ARC5"	chr3	-	6853772	6853880	6853609	6853673	6853971	6854105
3062	"AT3G19720"	"ARC5"	chr3	-	6853787	6853880	6853609	6853673	6853971	6854105
3063	"AT1G17330"	"AT1G17330"	chr1	+	5930403	5930422	5930280	5930311	5930802	5930900
3065	"AT2G41520"	"TPR15"	chr2	+	17321459	17321463	17321248	17321355	17321737	17321966
3066	"AT4G20850"	"TPP2"	chr4	-	11164062	11164180	11163741	11163821	11164270	11164371
3067	"AT2G23760"	"BLH4"	chr2	-	10109401	10109462	10107708	10108424	10110620	10111012
3068	"AT5G02830"	"AT5G02830"	chr5	-	647144	647252	646869	647034	647357	647562
3069	"AT5G35410"	"CIPK24"	chr5	+	13635344	13635416	13635183	13635246	13635501	13635609
3070	"AT4G29220"	"PFK1"	chr4	-	14405466	14405529	14405255	14405393	14405614	14405654
3071	"AT5G40550"	"AT5G40550"	chr5	+	16242895	16242909	16242631	16242785	16242997	16243164
3072	"AT1G68310"	"AE7"	chr1	+	25600987	25601033	25600561	25600661	25601141	25601463
3074	"AT3G45290"	"MLO3"	chr3	+	16618081	16618139	16617543	16617735	16618313	16618516
3076	"AT1G16570"	"AT1G16570"	chr1	-	5672861	5672999	5672616	5672765	5673090	5673146
3077	"AT5G20500"	"GRXC4"	chr5	+	6939177	6939251	6938597	6938809	6939398	6939497
3079	"AT3G54380"	"AT3G54380"	chr3	-	20136144	20136245	20135633	20135855	20136514	20136802
3081	"AT4G19410"	"PAE7"	chr4	-	10583160	10583221	10583012	10583066	10583390	10583515
3082	"AT5G08400"	"AT5G08400"	chr5	-	2708196	2708282	2707984	2708063	2708431	2708519
3084	"AT1G56260"	"AT1G56260"	chr1	-	21065473	21065626	21065232	21065389	21065715	21065853
3085	"AT2G28900"	"OEP161"	chr2	-	12414923	12414955	12414793	12414827	12415206	12415258
3086	"AT5G47320"	"RPS19"	chr5	+	19204026	19204095	19203791	19203909	19204385	19204492
3087	"AT4G31350"	"AT4G31350"	chr4	+	15215024	15215084	15214537	15214618	15215194	15215317
3088	"AT2G21770"	"CESA9"	chr2	+	9285903	9286006	9285617	9285820	9286093	9286286
3090	"AT5G43822"	"AT5G43822"	chr5	+	17621515	17621572	17621264	17621435	17621649	17621714
3094	"AT1G62560"	"FMOGS-OX3"	chr1	+	23161092	23161248	23160547	23160618	23161543	23161679
3095	"AT1G62560"	"FMOGS-OX3"	chr1	+	23161369	23161452	23161092	23161248	23161543	23161679
3096	"AT1G54360"	"TAF6B"	chr1	+	20291301	20291357	20291123	20291230	20291457	20291595
3097	"AT1G54360"	"TAF6B"	chr1	+	20291301	20291378	20291123	20291230	20291457	20291595
3098	"AT4G23515"	"AT4G23515"	chr4	-	12271924	12272041	12271744	12271829	12272118	12272221
3099	"AT4G03115"	"AT4G03115"	chr4	-	1384694	1384756	1384366	1384603	1385123	1385249
3100	"AT4G12830"	"AT4G12830"	chr4	+	7531858	7531928	7531675	7531776	7531997	7532067
3101	"AT5G53800"	"AT5G53800"	chr5	+	21849046	21849096	21848892	21848938	21849195	21849237
3102	"AT2G26590"	"RPN13"	chr2	-	11312132	11312156	11311832	11311927	11312243	11312365
3103	"AT2G26590"	"RPN13"	chr2	-	11314684	11314742	11314503	11314596	11314984	11315095
3104	"AT2G26590"	"RPN13"	chr2	-	11314684	11314742	11314503	11314596	11315019	11315096
3105	"AT5G66610"	"DAR7"	chr5	+	26586933	26586996	26586637	26586850	26587083	26587202
3106	"AT4G13575"	"AT4G13575"	chr4	-	7893288	7893324	7893068	7893189	7893402	7893476
3107	"AT1G67320"	"AT1G67320"	chr1	-	25206898	25206958	25206643	25206703	25207049	25207139
3108	"AT1G67320"	"AT1G67320"	chr1	-	25207809	25207829	25207636	25207720	25208046	25208104
3109	"AT1G67320"	"AT1G67320"	chr1	-	25207809	25207937	25207636	25207720	25208046	25208104
3110	"AT5G14180"	"LIP2"	chr5	-	4572019	4572099	4571837	4571933	4572185	4572226
3111	"AT1G65860"	"FMOGS-OX1"	chr1	-	24501617	24501688	24500356	24500512	24502134	24502745
3113	"AT1G02740"	"MRG2"	chr1	-	601546	601560	601226	601372	601811	602038
3114	"AT1G02740"	"MRG2"	chr1	-	601652	601706	601546	601560	601811	602038
3115	"AT4G29080"	"IAA27"	chr4	-	14324005	14324067	14323360	14323702	14324211	14324353
3116	"AT3G23480"	"AT3G23480"	chr3	+	8420676	8420772	8420495	8420595	8420852	8420908
3117	"AT2G32590"	"CAPH"	chr2	-	13832381	13832499	13831978	13832043	13832636	13832738
3118	"AT4G24100"	"AT4G24100"	chr4	+	12517326	12517395	12517152	12517221	12517498	12517776
3119	"AT4G24100"	"AT4G24100"	chr4	+	12518255	12518294	12518092	12518184	12518509	12518617
3120	"AT4G24100"	"AT4G24100"	chr4	+	12518375	12518432	12518255	12518294	12518509	12518617
3121	"AT3G27610"	"AT3G27610"	chr3	-	10227480	10227550	10227328	10227389	10227723	10227808
3122	"AT3G27610"	"AT3G27610"	chr3	-	10227723	10227808	10227328	10227389	10227887	10227986
3123	"AT3G27610"	"AT3G27610"	chr3	-	10227887	10227986	10227328	10227389	10228062	10228192
3124	"AT1G24706"	"THO2"	chr1	+	8743834	8743897	8743208	8743268	8744103	8744184
3125	"AT4G16845"	"VRN2"	chr4	+	9477801	9477861	9477664	9477718	9477943	9477987
3126	"AT5G47080"	"CKB1"	chr5	-	19125769	19125979	19125515	19125625	19126159	19126611
3127	"AT5G47080"	"CKB1"	chr5	-	19125769	19125988	19125515	19125625	19126159	19126562
3129	"AT3G47810"	"VPS29"	chr3	-	17638885	17639024	17638094	17638232	17639492	17639619
3130	"AT3G47810"	"VPS29"	chr3	-	17638885	17639043	17638094	17638232	17639492	17639691
3131	"AT1G75760"	"AT1G75760"	chr1	-	28447312	28447393	28447116	28447241	28447466	28447607
3132	"AT1G75760"	"AT1G75760"	chr1	-	28447830	28448030	28447466	28447607	28448198	28448646
3133	"AT3G15920"	"AT3G15920"	chr3	-	5385934	5386043	5385056	5385763	5386116	5386203
3134	"AT2G17442"	"AT2G17442"	chr2	-	7574825	7574875	7574721	7574751	7574963	7575024
3135	"AT1G03030"	"AT1G03030"	chr1	+	703352	703381	703194	703256	703481	703864
3136	"AT1G43190"	"PTB3"	chr1	-	16277327	16277451	16277073	16277138	16277641	16277717
3137	"AT4G25970"	"PSD3"	chr4	+	13184952	13185021	13184799	13184859	13185267	13185357
3138	"AT4G25970"	"PSD3"	chr4	+	13187013	13187114	13186773	13186885	13187448	13187496
3139	"AT2G45380"	"AT2G45380"	chr2	-	18701097	18701145	18700563	18700897	18701536	18701671
3141	"AT1G04960"	"AT1G04960"	chr1	-	1408457	1408514	1407800	1408200	1408616	1408694
3142	"AT5G43850"	"ARD4"	chr5	-	17628486	17628581	17627627	17627867	17628797	17628885
3143	"AT3G63420"	"GG1"	chr3	+	23418007	23418060	23417271	23417496	23418200	23418245
3144	"AT5G54920"	"AT5G54920"	chr5	+	22303033	22303133	22302746	22302862	22303488	22303523
3145	"AT5G54920"	"AT5G54920"	chr5	+	22303033	22303148	22302746	22302862	22303488	22303523
3146	"AT3G27990"	"AT3G27990"	chr3	-	10397172	10397498	10396981	10397070	10397605	10398175
3147	"AT5G45140"	"NRPC2"	chr5	-	18252830	18252941	18252639	18252750	18253365	18253458
3148	"AT5G45140"	"NRPC2"	chr5	-	18256343	18256396	18255985	18256050	18256471	18256562
3150	"AT1G05270"	"AT1G05270"	chr1	-	1532916	1533000	1532729	1532834	1533351	1533411
3151	"AT5G18245"	"AT5G18245"	chr5	+	6031179	6031209	6030789	6030881	6032777	6033231
3152	"AT5G39940"	"AT5G39940"	chr5	+	15988278	15988392	15988068	15988128	15988472	15988560
3153	"AT5G14270"	"GTE9"	chr5	+	4606930	4606992	4606497	4606605	4607282	4607349
3154	"AT5G39830"	"DEGP8"	chr5	+	15943294	15943422	15942796	15943016	15943721	15943807
3155	"AT3G54830"	"AT3G54830"	chr3	-	20313820	20313844	20313280	20313461	20313943	20314158
3156	"AT3G54830"	"AT3G54830"	chr3	-	20313943	20314158	20313280	20313461	20314470	20314757
3159	"AT5G12040"	"NLP3"	chr5	+	3885508	3885625	3885067	3885422	3885774	3885999
3160	"AT5G42890"	"ATSCP2"	chr5	-	17195275	17195378	17194196	17194539	17195642	17195703
3161	"AT5G39210"	"CRR7"	chr5	+	15703386	15703529	15703120	15703285	15703726	15704104
3163	"AT5G19030"	"AT5G19030"	chr5	-	6358680	6358749	6357770	6357877	6358834	6359076
3164	"AT2G39970"	"PXN"	chr2	-	16684497	16684599	16684281	16684405	16684694	16684763
3165	"AT2G14285"	"AT2G14285"	chr2	-	6053097	6053135	6052852	6052917	6053487	6053537
3166	"AT2G14285"	"AT2G14285"	chr2	-	6053097	6053135	6052852	6052917	6053917	6053994
3167	"AT2G14285"	"AT2G14285"	chr2	-	6053487	6053537	6052852	6052917	6053917	6053994
3168	"AT2G14285"	"AT2G14285"	chr2	-	6053487	6053537	6053097	6053135	6053917	6053994
3169	"AT3G51360"	"AT3G51360"	chr3	-	19064706	19064773	19064538	19064610	19064851	19064948
3171	"AT1G08890"	"SUGTL4"	chr1	+	2850476	2850561	2850136	2850217	2850678	2850722
3172	"AT5G65060"	"MAF3"	chr5	+	25989670	25989728	25987428	25987711	25989941	25990003
3173	"AT5G65060"	"MAF3"	chr5	+	25990283	25990325	25990083	25990183	25990613	25990655
3174	"AT5G52520"	"OVA6"	chr5	+	21313087	21313249	21312796	21312934	21313364	21313564
3175	"AT2G36810"	"SGR6"	chr2	-	15434351	15434426	15434127	15434187	15434518	15434614
3176	"AT1G12470"	"AT1G12470"	chr1	+	4252619	4252687	4252176	4252272	4252782	4252884
3177	"AT1G10830"	"Z-ISO"	chr1	-	3606814	3606961	3605650	3606710	3607038	3607462
3178	"AT1G63290"	"AT1G63290"	chr1	-	23473159	23473164	23473011	23473074	23473470	23473639
3179	"AT4G12680"	"AT4G12680"	chr4	+	7475494	7475603	7475103	7475197	7475690	7476020
3180	"AT4G12680"	"AT4G12680"	chr4	+	7476777	7476884	7476113	7476402	7477008	7477174
3181	"AT3G17660"	"AGD15"	chr3	+	6038180	6038235	6038007	6038098	6038323	6038414
3182	"AT1G10930"	"RECQL4A"	chr1	-	3649092	3649148	3648830	3648957	3649258	3649420
3183	"AT1G10930"	"RECQL4A"	chr1	-	3650815	3650951	3650604	3650728	3651014	3651166
3184	"AT1G10930"	"RECQL4A"	chr1	-	3654974	3655059	3654717	3654876	3655441	3655590
3185	"AT5G23820"	"AT5G23820"	chr5	+	8031735	8031837	8031267	8031482	8031930	8032109
3187	"AT4G22860"	"AT4G22860"	chr4	+	12000087	12000146	11999886	11999961	12000262	12000341
3188	"AT1G23730"	"BCA3"	chr1	+	8395962	8396017	8395556	8395643	8396265	8396406
3189	"AT1G23730"	"BCA3"	chr1	+	8396678	8396727	8396265	8396406	8396964	8397081
3190	"AT1G23730"	"BCA3"	chr1	+	8397196	8397250	8396964	8397081	8397465	8397554
3192	"AT2G30695"	"AT2G30695"	chr2	-	13079925	13079939	13079556	13079658	13080294	13080403
3193	"AT2G30695"	"AT2G30695"	chr2	-	13080879	13080965	13080667	13080711	13081047	13081131
3194	"AT2G30695"	"AT2G30695"	chr2	-	13081047	13081131	13080667	13080711	13081295	13081362
3195	"AT5G06300"	"LOG7"	chr5	-	1922879	1922950	1922234	1922378	1923056	1923156
3196	"AT3G25860"	"LTA2"	chr3	+	9461932	9462020	9461618	9461810	9462107	9462178
3199	"AT5G08415"	"LIP1P"	chr5	-	2711163	2711274	2710816	2711060	2711396	2711568
3200	"AT5G48370"	"AT5G48370"	chr5	-	19599788	19599966	19599220	19599693	19600158	19600584
3201	"AT1G48260"	"CIPK17"	chr1	-	17815951	17816023	17815739	17815847	17816909	17816972
3202	"AT4G24960"	"HVA22D"	chr4	+	12828226	12828253	12827935	12828106	12828381	12828688
3204	"AT4G15545"	"AT4G15545"	chr4	+	8876499	8876553	8876330	8876399	8876642	8876682
3205	"AT2G39090"	"APC7"	chr2	-	16316273	16316336	16315722	16315832	16316431	16316566
3206	"AT1G12520"	"CCS"	chr1	-	4268374	4268447	4268142	4268277	4268528	4268555
3207	"AT3G61690"	"AT3G61690"	chr3	+	22830013	22832346	22829647	22829833	22832779	22833348
3208	"AT3G21160"	"MNS2"	chr3	-	7417256	7417369	7416857	7416923	7417541	7417703
3209	"AT3G21160"	"MNS2"	chr3	-	7417916	7417964	7417541	7417703	7418166	7418410
3210	"AT5G58100"	"AT5G58100"	chr5	+	23510794	23510865	23510556	23510675	23511442	23511548
3211	"AT5G58100"	"AT5G58100"	chr5	+	23512420	23512524	23511949	23512108	23512722	23512898
3212	"AT2G41980"	"SINAT1"	chr2	-	17524933	17525201	17524482	17524817	17525890	17525914
3213	"AT1G18650"	"PDCB3"	chr1	-	6419425	6419459	6418857	6419264	6419778	6420018
3214	"AT3G49210"	"AT3G49210"	chr3	-	18239213	18239280	18239015	18239137	18239405	18240029
3215	"AT4G27820"	"BGLU9"	chr4	-	13860291	13860355	13860035	13860085	13860445	13860571
3216	"AT4G14340"	"CKI1"	chr4	-	8251433	8251474	8251097	8251167	8251574	8251998
3217	"AT1G76580"	"SPL16"	chr1	+	28736536	28736644	28736369	28736444	28736733	28736845
3218	"AT1G44446"	"CAO"	chr1	-	16850700	16850937	16850327	16850432	16851065	16851224
3219	"AT4G28706"	"AT4G28706"	chr4	+	14169761	14169862	14169536	14169663	14169943	14170082
3220	"AT4G28706"	"AT4G28706"	chr4	+	14169764	14169862	14169536	14169663	14169943	14170082
3221	"AT1G80760"	"NIP6-1"	chr1	-	30351451	30351676	30351050	30351245	30351772	30352208
3222	"AT1G02990"	"AT1G02990"	chr1	-	682242	682403	681395	681921	682731	682892
3223	"AT1G02990"	"AT1G02990"	chr1	-	683022	683077	682731	682892	683174	683317
3224	"AT3G29090"	"PME31"	chr3	+	11074433	11074511	11074118	11074223	11074653	11074841
3226	"AT1G08900"	"SUGTL3"	chr1	+	2853109	2853169	2852905	2852995	2853270	2853336
3227	"AT1G29200"	"AT1G29200"	chr1	+	10208436	10208511	10207821	10208361	10208588	10208765
3228	"AT2G39780"	"RNS2"	chr2	+	16592240	16592244	16591996	16592098	16592475	16592567
3230	"AT2G07050"	"CAS1"	chr2	+	2927067	2927234	2926439	2926524	2927490	2927679
3231	"AT2G07050"	"CAS1"	chr2	+	2929148	2929195	2928973	2929030	2929289	2929433
3232	"AT3G44330"	"AT3G44330"	chr3	+	16007774	16007841	16007376	16007480	16008341	16008434
3233	"AT5G20080"	"CBR2"	chr5	+	6784364	6784419	6783835	6783886	6784559	6784630
3234	"AT5G20080"	"CBR2"	chr5	+	6784722	6784774	6784559	6784630	6785108	6785186
3235	"AT5G60640"	"PDIL1-4"	chr5	-	24372324	24372411	24372131	24372206	24372554	24372635
3236	"AT4G00970"	"CRK41"	chr4	+	420476	420687	419601	419735	420777	421021
3237	"AT1G80210"	"BRCC36A"	chr1	-	30163688	30163769	30162834	30163618	30163853	30164012
3238	"AT1G53710"	"AT1G53710"	chr1	-	20054744	20054845	20054628	20054663	20054928	20054988
3239	"AT1G75770"	"AT1G75770"	chr1	+	28450500	28450560	28449989	28450348	28450665	28451108
3240	"AT3G63500"	"OBE4"	chr3	-	23447068	23450002	23446235	23446896	23450094	23450198
3241	"AT1G15740"	"AT1G15740"	chr1	+	5412756	5412828	5412606	5412681	5412926	5413001
3242	"AT1G73650"	"AT1G73650"	chr1	-	27689601	27689663	27689443	27689525	27689761	27689829
3244	"AT3G08860"	"PYD4"	chr3	-	2696896	2696983	2696558	2696797	2697090	2697204
3246	"AT3G26510"	"AT3G26510"	chr3	-	9711399	9711459	9711139	9711338	9712443	9712659
3247	"AT3G26510"	"AT3G26510"	chr3	-	9711709	9712331	9710843	9711459	9712443	9712659
3248	"AT3G26510"	"AT3G26510"	chr3	-	9711709	9712331	9711133	9711338	9712443	9712659
3249	"AT3G59100"	"CALS6"	chr3	+	21845850	21845927	21845630	21845768	21846006	21846094
3250	"AT3G59100"	"CALS6"	chr3	+	21847683	21847733	21847519	21847601	21847819	21847906
3251	"AT1G53430"	"AT1G53430"	chr1	+	19936039	19936079	19935162	19935849	19936181	19936359
3252	"AT3G63460"	"SEC31B"	chr3	-	23435816	23435874	23435504	23435602	23435950	23436056
3253	"AT3G23255"	"AT3G23255"	chr3	+	8312156	8312200	8311965	8312086	8312274	8312391
3254	"AT3G23255"	"AT3G23255"	chr3	+	8312156	8312200	8311965	8312086	8312486	8312570
3255	"AT3G23255"	"AT3G23255"	chr3	+	8312274	8312391	8311965	8312086	8312486	8312570
3256	"AT3G23255"	"AT3G23255"	chr3	+	8312274	8312391	8312156	8312200	8312486	8312570
3257	"AT5G54440"	"TRS130"	chr5	+	22106115	22106200	22105904	22105995	22106311	22106498
3259	"AT1G53390"	"ABCG24"	chr1	+	19919321	19919398	19918746	19918998	19919636	19919909
3260	"AT3G54720"	"AMP1"	chr3	-	20256068	20256131	20255905	20255993	20256228	20256381
3262	"AT4G23250"	"EMB1290"	chr4	-	12165428	12165639	12165095	12165333	12165728	12165829
3263	"AT3G07670"	"AT3G07670"	chr3	+	2452881	2452935	2452669	2452727	2453183	2453255
3264	"AT3G62750"	"BGLU8"	chr3	+	23214868	23214944	23214746	23214796	23215039	23215111
3265	"AT3G62750"	"BGLU8"	chr3	+	23215184	23215272	23215039	23215111	23215372	23215601
3266	"AT3G62750"	"BGLU8"	chr3	+	23215853	23216083	23215673	23215789	23216168	23216194
3267	"AT1G05830"	"ATX2"	chr1	+	1761300	1761381	1761083	1761228	1761554	1761817
3268	"AT1G05830"	"ATX2"	chr1	+	1761308	1761381	1761083	1761228	1761554	1761817
3270	"AT3G08040"	"FRD3"	chr3	-	2568174	2568271	2567921	2568022	2568353	2568489
3271	"AT4G02120"	"AT4G02120"	chr4	+	941644	941701	941401	941570	941798	941863
3272	"AT4G02120"	"AT4G02120"	chr4	+	942339	942386	942202	942265	942473	942543
3273	"AT4G02120"	"AT4G02120"	chr4	+	942339	942386	942202	942265	942609	942672
3274	"AT4G02120"	"AT4G02120"	chr4	+	942473	942543	942202	942265	942609	942672
3275	"AT4G02120"	"AT4G02120"	chr4	+	942473	942543	942202	942265	942737	942827
3276	"AT4G02120"	"AT4G02120"	chr4	+	942473	942543	942339	942386	942609	942672
3277	"AT4G02120"	"AT4G02120"	chr4	+	942609	942672	942202	942265	942737	942827
3278	"AT4G02120"	"AT4G02120"	chr4	+	942609	942672	942473	942543	942737	942827
3279	"AT4G02120"	"AT4G02120"	chr4	+	943578	943627	943410	943496	943706	943787
3280	"AT5G43080"	"CYCA3-1"	chr5	+	17293597	17293824	17293226	17293523	17293911	17294064
3281	"AT3G53390"	"AT3G53390"	chr3	+	19793594	19793703	19793173	19793491	19793791	19793885
3282	"AT2G38255"	"AT2G38255"	chr2	-	16024364	16024514	16023971	16024136	16024634	16024718
3284	"AT1G16040"	"AT1G16040"	chr1	+	5505311	5505354	5505014	5505080	5505568	5505623
3285	"AT1G16040"	"AT1G16040"	chr1	+	5505568	5505623	5505014	5505080	5505820	5505869
3286	"AT3G50380"	"AT3G50380"	chr3	-	18690607	18690665	18690358	18690516	18690749	18690872
3287	"AT3G50380"	"AT3G50380"	chr3	-	18697338	18697432	18695998	18696742	18697778	18699997
3288	"AT2G31580"	"THG1"	chr2	-	13441937	13442107	13441751	13441837	13442192	13442237
3289	"AT2G44350"	"CSY4"	chr2	+	18318276	18318326	18318065	18318148	18318405	18318483
3290	"AT1G67530"	"PUB7"	chr1	+	25308199	25308279	25307657	25307807	25308503	25308689
3292	"AT4G00752"	"PUX9"	chr4	-	319396	319507	319002	319119	319581	319665
3294	"AT5G24740"	"AT5G24740"	chr5	-	8474616	8474730	8474411	8474495	8475115	8475389
3295	"AT3G62620"	"AT3G62620"	chr3	+	23160198	23160320	23160035	23160075	23160409	23160531
3298	"AT1G48860"	"AT1G48860"	chr1	-	18070324	18070478	18069882	18070097	18070562	18070807
3299	"AT1G21930"	"AT1G21930"	chr1	+	7713452	7713515	7712897	7712974	7714051	7714443
3301	"AT5G60040"	"NRPC1"	chr5	+	24173574	24173657	24173258	24173466	24174067	24174197
3302	"AT5G60040"	"NRPC1"	chr5	+	24176429	24176578	24176128	24176341	24176953	24177095
3303	"AT2G24190"	"SDR2B"	chr2	-	10284588	10284841	10284440	10284506	10284914	10285000
3304	"AT2G24190"	"SDR2B"	chr2	-	10284588	10284856	10284440	10284506	10284914	10284980
3305	"AT3G26020"	"B'ETA"	chr3	+	9514037	9514192	9513695	9513854	9514279	9515298
3306	"AT3G53760"	"GCP4"	chr3	-	19920125	19920209	19919884	19919971	19920285	19920366
3307	"AT3G23190"	"AT3G23190"	chr3	+	8279811	8279901	8279669	8279733	8279994	8280093
3309	"AT5G37340"	"AT5G37340"	chr5	-	14791443	14791488	14791212	14791253	14792250	14792400
3313	"AT1G21170"	"SEC5B"	chr1	+	7414069	7414155	7413797	7413955	7414270	7414465
3317	"AT1G02305"	"AT1G02305"	chr1	+	456756	456761	456489	456646	456842	456917
