gene_name	gene_id	seqid	start	end
AT5G28065	AT5G28065	5	10078024	10081241
AT5G28067	AT5G28067	5	10081911	10083044
AT5G28070	AT5G28070	5	10083170	10083232
AT5G28073	AT5G28073	5	10085103	10085726
AT5G28076	AT5G28076	5	10086843	10089344
WNK9	AT5G28080	5	10092315	10092386
AT5G28085	AT5G28085	5	10094411	10098508
AT5G28090	AT5G28090	5	10101042	10101279
AT5G28100	AT5G28100	5	10103087	10106860
AT5G28110	AT5G28110	5	10108331	10108433
AT5G28120	AT5G28120	5	10111393	10111495
AT5G28130	AT5G28130	5	10114433	10114780
AT5G28140	AT5G28140	5	10116535	10116612
AT5G28141	AT5G28141	5	10117450	10118928
AT5G28143	AT5G28143	5	10123676	10124569
AT5G28145	AT5G28145	5	10129022	10133676
AT5G28150	AT5G28150	5	10135434	10135694
AT5G28160	AT5G28160	5	10137926	10138637
AT5G28165	AT5G28165	5	10140418	10147542
AT5G28170	AT5G28170	5	10152147	10152233
AT5G28173	AT5G28173	5	10156026	10159001
AT5G28176	AT5G28176	5	10160233	10160736
AT5G28180	AT5G28180	5	10162783	10163616
AT5G28190	AT5G28190	5	10170121	10170696
AT5G28200	AT5G28200	5	10180092	10182915
AT5G28210	AT5G28210	5	10188586	10190463
AT5G28220	AT5G28220	5	10192829	10193119
AT5G28225	AT5G28225	5	10193379	10194578
AT5G28230	AT5G28230	5	10195174	10196616
AT5G28232	AT5G28232	5	10198747	10201299
AT5G28235	AT5G28235	5	10203099	10203335
AT5G28237	AT5G28237	5	10213228	10213598
AT5G28240	AT5G28240	5	10216253	10216408
AT5G28250	AT5G28250	5	10219023	10219889
AT5G28253	AT5G28253	5	10227600	10230967
AT5G28260	AT5G28260	5	10235176	10236006
AT5G28262	AT5G28262	5	10238550	10239351
AT5G28263	AT5G28263	5	10241337	10256531
AT5G28266	AT5G28266	5	10256936	10257890
AT5G28270	AT5G28270	5	10260393	10260471
AT5G28280	AT5G28280	5	10261017	10263283
AT5G28285	AT5G28285	5	10264891	10268620
AT5G28287	AT5G28287	5	10275172	10275542
AT5G28288	AT5G28288	5	10276539	10276626
NEK3	AT5G28290	5	10282405	10282614
AT5G28295	AT5G28295	5	10283460	10283777
AT5G28300	AT5G28300	5	10294707	10295283
AT5G28310	AT5G28310	5	10301705	10301844
AT5G28320	AT5G28320	5	10301936	10302018
AT5G28330	AT5G28330	5	10307169	10308142
AT5G28335	AT5G28335	5	10308601	10313586
AT5G28340	AT5G28340	5	10314118	10314129
AT5G28350	AT5G28350	5	10320139	10320447
ACS3	AT5G28360	5	10329535	10329702
AT5G28370	AT5G28370	5	10332375	10334571
AT5G28380	AT5G28380	5	10340957	10341007
AT5G28390	AT5G28390	5	10342902	10342997
AT5G28400	AT5G28400	5	10348152	10348234
AT5G28405	AT5G28405	5	10350541	10354653
AT5G28410	AT5G28410	5	10358373	10358441
AT5G28415	AT5G28415	5	10359592	10364018
AT5G28420	AT5G28420	5	10364834	10365289
AT5G28430	AT5G28430	5	10366860	10367421
AT5G28440	AT5G28440	5	10368252	10368317
AT5G28442	AT5G28442	5	10368874	10369186
AT5G28450	AT5G28450	5	10374039	10374190
AT5G28460	AT5G28460	5	10374899	10377304
AT5G28463	AT5G28463	5	10379446	10379690
AT5G28465	AT5G28465	5	10397382	10397486
AT5G28464	AT5G28464	5	10398191	10400049
AT5G28466	AT5G28466	5	10401020	10401740
AT5G28468	AT5G28468	5	10406988	10409696
AT5G28469	AT5G28469	5	10415551	10416093
NPF2.8	AT5G28470	5	10429801	10429897
AT5G28480	AT5G28480	5	10433337	10433415
AT5G28482	AT5G28482	5	10439271	10439966
AT5G28484	AT5G28484	5	10440639	10441091
AT5G28487	AT5G28487	5	10441691	10445995
LSH1	AT5G28490	5	10454393	10455196
AT5G28491	AT5G28491	5	10455682	10455807
AT5G28495	AT5G28495	5	10463556	10467339
AT5G28497	AT5G28497	5	10470258	10471578
RAF1	AT5G28500	5	10477771	10479384
BGLU24	AT5G28510	5	10483849	10484022
AT5G28515	AT5G28515	5	10491994	10492514
JAL40	AT5G28520	5	10493110	10493304
AT5G28523	AT5G28523	5	10497296	10502802
AT5G28524	AT5G28524	5	10508115	10508919
AT5G28525	AT5G28525	5	10511290	10512803
AT5G28527	AT5G28527	5	10513366	10514577
AT5G28526	AT5G28526	5	10515532	10521998
FRS10	AT5G28530	5	10526278	10527300
AT5G28535	AT5G28535	5	10534818	10536025
MED37A	AT5G28540	5	10543220	10543375
AT5G28545	AT5G28545	5	10547746	10553612
AT5G28550	AT5G28550	5	10559670	10559779
AT5G28560	AT5G28560	5	10566846	10566902
AT5G28570	AT5G28570	5	10574621	10574785
AT5G28590	AT5G28590	5	10581489	10581559
AT5G28593	AT5G28593	5	10583773	10587294
AT5G28596	AT5G28596	5	10589694	10592511
AT5G28600	AT5G28600	5	10597809	10597871
AT5G28605	AT5G28605	5	10604857	10607910
AT5G28610	AT5G28610	5	10610959	10611446
AT5G28615	AT5G28615	5	10611971	10611980
AT5G28620	AT5G28620	5	10612813	10613004
AT5G28622	AT5G28622	5	10616594	10617598
AT5G28623	AT5G28623	5	10621961	10622671
AT5G28624	AT5G28624	5	10623341	10629148
AT5G28625	AT5G28625	5	10630020	10630445
SADHU1-3	AT5G28626	5	10632241	10633944
AT5G28627	AT5G28627	5	10634056	10635268
AT5G28630	AT5G28630	5	10636631	10637249
AT5G28635	AT5G28635	5	10637834	10643194
AT5G28637	AT5G28637	5	10645026	10646093
GIF1	AT5G28640	5	10649540	10649892
AT5G28642	AT5G28642	5	10654592	10654741
AT5G28641	AT5G28641	5	10662404	10666310
AT5G28643	AT5G28643	5	10667519	10669676
AT5G28644	AT5G28644	5	10670838	10672133
WVD2	AT5G28646	5	10674814	10674881
WRKY74	AT5G28650	5	10678227	10679204
AT5G28655	AT5G28655	5	10681550	10682057
AT5G28660	AT5G28660	5	10683218	10683464
AT5G28662	AT5G28662	5	10686173	10686823
AT5G28664	AT5G28664	5	10687264	10688628
AT5G28667	AT5G28667	5	10690062	10691087
AT5G28670	AT5G28670	5	10691737	10695537
AT5G28671	AT5G28671	5	10698507	10699687
AT5G28672	AT5G28672	5	10700385	10701826
AT5G28673	AT5G28673	5	10706347	10708619
AT5G28675	AT5G28675	5	10708694	10712681
ANX2	AT5G28680	5	10719437	10722013
AT5G28690	AT5G28690	5	10722738	10723531
AT5G28692	AT5G28692	5	10728378	10733393
AT5G28696	AT5G28696	5	10738453	10744395
AT5G28698	AT5G28698	5	10750394	10752193
AT5G28700	AT5G28700	5	10755920	10757122
AT5G28710	AT5G28710	5	10757991	10758887
AT5G28712	AT5G28712	5	10760797	10762070
AT5G28715	AT5G28715	5	10765648	10770477
AT5G28720	AT5G28720	5	10776131	10776180
AT5G28730	AT5G28730	5	10779003	10779045
AT5G28740	AT5G28740	5	10780647	10780665
TATA	AT5G28750	5	10785369	10785722
AT5G28760	AT5G28760	5	10786308	10786466
AT5G28765	AT5G28765	5	10791040	10793514
BZIP63	AT5G28770	5	10797881	10798207
AT5G28773	AT5G28773	5	10802036	10802887
AT5G28776	AT5G28776	5	10808702	10812733
AT5G28780	AT5G28780	5	10814063	10814173
AT5G28781	AT5G28781	5	10814693	10814824
AT5G28785	AT5G28785	5	10817194	10817266
AT5G28790	AT5G28790	5	10820173	10820256
AT5G28800	AT5G28800	5	10822880	10822963
AT5G28810	AT5G28810	5	10824433	10824614
AT5G28820	AT5G28820	5	10831799	10831924
AT5G28821	AT5G28821	5	10832919	10833026
AT5G28823	AT5G28823	5	10839161	10839826
AT5G28824	AT5G28824	5	10845281	10845756
AT5G28826	AT5G28826	5	10846899	10853413
AT5G28830	AT5G28830	5	10856791	10857092
GME	AT5G28840	5	10864726	10864903
AT5G28845	AT5G28845	5	10869579	10872681
B''BETA	AT5G28850	5	10881126	10881444
AT5G28860	AT5G28860	5	10884132	10884283
AT5G28865	AT5G28865	5	10884483	10889210
AT5G28870	AT5G28870	5	10889278	10891421
AT5G28880	AT5G28880	5	10894098	10894704
AT5G28885	AT5G28885	5	10896741	10897026
AT5G28886	AT5G28886	5	10900009	10900385
AT5G28888	AT5G28888	5	10902105	10903015
AT5G28890	AT5G28890	5	10904102	10904800
AT5G28892	AT5G28892	5	10905938	10911761
AT5G28897	AT5G28897	5	10923209	10923688
B''GAMMA	AT5G28900	5	10925635	10926004
AT5G28910	AT5G28910	5	10932958	10932999
SADHU4-1	AT5G28913	5	10933823	10934730
AT5G28916	AT5G28916	5	10935725	10936232
AT5G28917	AT5G28917	5	10937971	10938217
AT5G28919	AT5G28919	5	10940033	10941771
AT5G28920	AT5G28920	5	10943238	10943378
AT5G28923	AT5G28923	5	10946562	10948829
AT5G28926	AT5G28926	5	10949704	10953591
AT5G28927	AT5G28927	5	10959091	10961379
AT5G28931	AT5G28931	5	10961626	10961781
AT5G28928	AT5G28928	5	10962068	10963114
AT5G28929	AT5G28929	5	10966526	10967632
AT5G28930	AT5G28930	5	10968247	10968309
AT5G28935	AT5G28935	5	10974472	10979625
AT5G28937	AT5G28937	5	10981814	10984144
AT5G28940	AT5G28940	5	10987580	10987600
AT5G28950	AT5G28950	5	10992505	10992573
AT5G28960	AT5G28960	5	10996591	10996813
AT5G28970	AT5G28970	5	11002030	11002507
AT5G28980	AT5G28980	5	11009929	11010066
AT5G28990	AT5G28990	5	11012867	11013508
AT5G28993	AT5G28993	5	11014537	11017239
AT5G28996	AT5G28996	5	11020537	11020788
PHL1	AT5G29000	5	11024879	11024960
AT5G29015	AT5G29015	5	11031699	11038817
AT5G29020	AT5G29020	5	11041951	11042245
AT5G29022	AT5G29022	5	11047199	11050909
AT5G29024	AT5G29024	5	11054697	11056812
AT5G29026	AT5G29026	5	11057786	11059041
AT5G29028	AT5G29028	5	11060647	11062141
AT5G29029	AT5G29029	5	11062524	11063981
AT5G29031	AT5G29031	5	11066526	11066990
AT5G29030	AT5G29030	5	11068258	11072505
AT5G29033	AT5G29033	5	11073589	11074017
AT5G29035	AT5G29035	5	11076230	11078077
AT5G29036	AT5G29036	5	11078396	11079007
AT5G29032	AT5G29032	5	11080139	11083743
AT5G29034	AT5G29034	5	11085571	11086257
AT5G29037	AT5G29037	5	11087124	11092700
AT5G29040	AT5G29040	5	11094905	11098337
AT5G29041	AT5G29041	5	11100205	11101377
AT5G29043	AT5G29043	5	11102695	11106649
AT5G29044	AT5G29044	5	11107381	11107512
AT5G29046	AT5G29046	5	11107776	11109629
AT5G29050	AT5G29050	5	11111692	11111737
AT5G29053	AT5G29053	5	11112540	11116875
AT5G29054	AT5G29054	5	11116913	11117014
AT5G29056	AT5G29056	5	11117609	11121412
AT5G29058	AT5G29058	5	11122321	11122830
AT5G29070	AT5G29070	5	11133282	11133516
AT5G29075	AT5G29075	5	11136149	11146651
AT5G29090	AT5G29090	5	11149622	11149778
AT5G29100	AT5G29100	5	11150677	11152845
AT5G29210	AT5G29210	5	11153466	11153945
AT5G29231	AT5G29231	5	11155094	11155210
AT5G29295	AT5G29295	5	11158407	11159420
AT5G29337	AT5G29337	5	11161135	11163918
AT5G29380	AT5G29380	5	11166005	11170339
AT5G29408	AT5G29408	5	11171500	11174052
AT5G29436	AT5G29436	5	11175677	11176666
AT5G29465	AT5G29465	5	11178377	11181391
AT5G29550	AT5G29550	5	11182706	11184514
AT5G29560	AT5G29560	5	11191852	11191963
AT5G29562	AT5G29562	5	11197050	11201681
AT5G29565	AT5G29565	5	11206792	11210598
AT5G29568	AT5G29568	5	11212606	11213608
AT5G29571	AT5G29571	5	11215094	11217830
AT5G29574	AT5G29574	5	11218048	11223147
AT5G29577	AT5G29577	5	11227044	11227495
AT5G29580	AT5G29580	5	11268325	11271810
AT5G29591	AT5G29591	5	11272316	11273629
AT5G29602	AT5G29602	5	11274275	11274447
AT5G29613	AT5G29613	5	11280577	11280680
AT5G29624	AT5G29624	5	11285138	11286604
AT5G29629	AT5G29629	5	11287947	11288518
AT5G29635	AT5G29635	5	11291092	11292716
AT5G29720	AT5G29720	5	11294565	11300009
AT5G29762	AT5G29762	5	11302070	11303892
AT5G29805	AT5G29805	5	11305984	11306557
AT5G29807	AT5G29807	5	11306898	11307152
AT5G29975	AT5G29975	5	11323981	11329884
AT5G30060	AT5G30060	5	11335386	11339141
AT5G30102	AT5G30102	5	11340043	11344833
AT5G30123	AT5G30123	5	11345399	11346278
AT5G30189	AT5G30189	5	11347262	11352028
AT5G30218	AT5G30218	5	11352700	11354221
AT5G30247	AT5G30247	5	11356354	11357072
AT5G30276	AT5G30276	5	11358801	11364836
AT5G30341	AT5G30341	5	11365987	11366088
AT5G30406	AT5G30406	5	11368303	11372538
AT5G30428	AT5G30428	5	11374055	11374642
AT5G30495	AT5G30495	5	11380127	11380422
AT5G30584	AT5G30584	5	11388164	11395249
AT5G30628	AT5G30628	5	11396275	11396867
AT5G30673	AT5G30673	5	11398079	11400784
AT5G30762	AT5G30762	5	11402278	11403675
AT5G30852	AT5G30852	5	11405397	11406710
AT5G30942	AT5G30942	5	11406968	11412536
AT5G31032	AT5G31032	5	11412727	11415675
AT5G31122	AT5G31122	5	11417342	11418304
AT5G31212	AT5G31212	5	11418567	11421081
AT5G31302	AT5G31302	5	11421208	11423580
AT5G31572	AT5G31572	5	11424677	11426539
AT5G31662	AT5G31662	5	11428290	11433594
AT5G31752	AT5G31752	5	11436084	11436213
AT5G31842	AT5G31842	5	11437644	11438267
AT5G31932	AT5G31932	5	11439255	11439476
AT5G32022	AT5G32022	5	11440713	11441132
AT5G32112	AT5G32112	5	11441810	11442856
AT5G30380	AT5G30380	5	11443004	11444180
AT5G32037	AT5G32037	5	11446319	11447530
AT5G32070	AT5G32070	5	11447667	11448066
AT5G32072	AT5G32072	5	11450420	11450532
AT5G32103	AT5G32103	5	11453775	11457685
AT5G32136	AT5G32136	5	11457959	11459621
AT5G32169	AT5G32169	5	11460441	11461217
AT5G30390	AT5G30390	5	11462112	11463413
AT5G31845	AT5G31845	5	11464465	11468772
AT5G31884	AT5G31884	5	11468969	11469478
AT5G31923	AT5G31923	5	11469617	11470030
AT5G31962	AT5G31962	5	11472357	11473802
AT5G32002	AT5G32002	5	11474497	11478579
AT5G32042	AT5G32042	5	11479953	11483063
AT5G32082	AT5G32082	5	11484471	11485445
AT5G32122	AT5G32122	5	11487134	11488177
AT5G32162	AT5G32162	5	11497153	11498490
AT5G30400	AT5G30400	5	11499013	11500014
AT5G31905	AT5G31905	5	11502429	11503175
AT5G30410	AT5G30410	5	11504749	11506398
AT5G31355	AT5G31355	5	11506492	11509806
AT5G31496	AT5G31496	5	11510033	11512009
AT5G31637	AT5G31637	5	11515442	11516644
AT5G31778	AT5G31778	5	11517598	11518965
AT5G31919	AT5G31919	5	11519920	11521244
AT5G31989	AT5G31989	5	11521176	11522261
AT5G32060	AT5G32060	5	11527891	11533149
AT5G30420	AT5G30420	5	11533469	11537215
AT5G31412	AT5G31412	5	11543554	11543768
AT5G31807	AT5G31807	5	11548174	11549679
AT5G30440	AT5G30440	5	11551762	11552832
AT5G31511	AT5G31511	5	11555408	11558380
AT5G30450	AT5G30450	5	11559203	11561951
AT5G30721	AT5G30721	5	11563124	11564305
AT5G30460	AT5G30460	5	11564677	11565897
AT5G30648	AT5G30648	5	11566337	11566789
AT5G30870	AT5G30870	5	11567516	11568304
AT5G31092	AT5G31092	5	11569502	11572297
AT5G31314	AT5G31314	5	11573252	11573608
AT5G31536	AT5G31536	5	11575368	11575838
AT5G31758	AT5G31758	5	11576745	11577128
AT5G31980	AT5G31980	5	11578104	11580836
AT5G30470	AT5G30470	5	11587319	11589681
AT5G30480	AT5G30480	5	11590737	11591989
AT5G30207	AT5G30207	5	11592943	11595226
AT5G30269	AT5G30269	5	11596127	11610717
AT5G30490	AT5G30490	5	11611983	11612041
GOLS10	AT5G30500	5	11615345	11615677
RPS1	AT5G30510	5	11620921	11621298
AT5G29646	AT5G29646	5	11622149	11630296
AT5G29708	AT5G29708	5	11631511	11634456
AT5G30520	AT5G30520	5	11636498	11636638
AT5G30532	AT5G30532	5	11637179	11637949
AT5G30545	AT5G30545	5	11641770	11643020
AT5G31087	AT5G31087	5	11644438	11649471
AT5G31651	AT5G31651	5	11651769	11653077
AT5G31668	AT5G31668	5	11653108	11654329
AT5G31685	AT5G31685	5	11657833	11658717
AT5G31702	AT5G31702	5	11664596	11667214
AT5G31719	AT5G31719	5	11689260	11692220
AT5G31736	AT5G31736	5	11692642	11695374
AT5G31753	AT5G31753	5	11696730	11696848
AT5G31770	AT5G31770	5	11701226	11701762
AT5G31787	AT5G31787	5	11713113	11713231
AT5G31804	AT5G31804	5	11715184	11721564
AT5G31821	AT5G31821	5	11739277	11741176
AT5G31838	AT5G31838	5	11742646	11742984
AT5G31855	AT5G31855	5	11744501	11746159
AT5G31873	AT5G31873	5	11746240	11746284
AT5G31891	AT5G31891	5	11749394	11752198
AT5G31909	AT5G31909	5	11765720	11765950
AT5G31927	AT5G31927	5	11767478	11772031
AT5G31945	AT5G31945	5	11773773	11776512
AT5G31963	AT5G31963	5	11777654	11779488
AT5G31981	AT5G31981	5	11780620	11781807
AT5G31999	AT5G31999	5	11782797	11784866
AT5G32017	AT5G32017	5	11785055	11785126
AT5G32035	AT5G32035	5	11797904	11798515
AT5G32053	AT5G32053	5	11800200	11802224
AT5G32071	AT5G32071	5	11803545	11806277
AT5G32089	AT5G32089	5	11807471	11808190
AT5G32107	AT5G32107	5	11813521	11816463
AT5G32125	AT5G32125	5	11816895	11819615
AT5G32143	AT5G32143	5	11820826	11821563
AT5G32161	AT5G32161	5	11830875	11831456
AT5G32179	AT5G32179	5	11832740	11835472
AT5G32197	AT5G32197	5	11836787	11838733
AT5G32215	AT5G32215	5	11842365	11845100
AT5G32228	AT5G32228	5	11846410	11848350
AT5G32241	AT5G32241	5	11907125	11908798
AT5G32254	AT5G32254	5	11909710	11913389
AT5G32267	AT5G32267	5	11918629	11921430
AT5G32280	AT5G32280	5	11921538	11924125
AT5G32293	AT5G32293	5	11937173	11939908
AT5G32306	AT5G32306	5	11941158	11943053
AT5G32312	AT5G32312	5	11945240	11945358
AT5G32345	AT5G32345	5	11977548	11987264
AT5G32358	AT5G32358	5	11994408	11998634
AT5G32386	AT5G32386	5	12000154	12004374
AT5G32402	AT5G32402	5	12009112	12011820
AT5G32404	AT5G32404	5	12013300	12015174
AT5G32405	AT5G32405	5	12016950	12017720
AT5G32406	AT5G32406	5	12018666	12020290
AT5G32408	AT5G32408	5	12021491	12022876
AT5G32423	AT5G32423	5	12032693	12034552
AT5G32426	AT5G32426	5	12035633	12041415
AT5G32431	AT5G32431	5	12049749	12050468
AT5G32433	AT5G32433	5	12066202	12068976
AT5G32434	AT5G32434	5	12070642	12071381
AT5G32436	AT5G32436	5	12072626	12073943
AT5G32440	AT5G32440	5	12076896	12077199
AT5G32450	AT5G32450	5	12079611	12079712
AT5G32460	AT5G32460	5	12084071	12084148
TNEA_C	AT5G32470	5	12088220	12088603
AT5G32471	AT5G32471	5	12098265	12099650
AT5G32473	AT5G32473	5	12099857	12101337
AT5G32475	AT5G32475	5	12102512	12104578
AT5G32481	AT5G32481	5	12106066	12110796
AT5G32483	AT5G32483	5	12111919	12112694
AT5G32485	AT5G32485	5	12112740	12113504
AT5G32482	AT5G32482	5	12114982	12116007
AT5G32484	AT5G32484	5	12116158	12119634
AT5G32487	AT5G32487	5	12119770	12122316
AT5G32486	AT5G32486	5	12123526	12124662
AT5G32489	AT5G32489	5	12125630	12126732
AT5G32488	AT5G32488	5	12127960	12128881
AT5G32490	AT5G32490	5	12129478	12130279
AT5G32495	AT5G32495	5	12131937	12133832
AT5G32505	AT5G32505	5	12135292	12137910
AT5G32515	AT5G32515	5	12140385	12140969
AT5G32511	AT5G32511	5	12142711	12144657
AT5G32512	AT5G32512	5	12146025	12148775
AT5G32517	AT5G32517	5	12150099	12151013
AT5G32519	AT5G32519	5	12151081	12151728
AT5G32513	AT5G32513	5	12153710	12156646
AT5G32514	AT5G32514	5	12160428	12164246
AT5G32516	AT5G32516	5	12165300	12167168
AT5G32521	AT5G32521	5	12170271	12176294
AT5G32518	AT5G32518	5	12177866	12180943
AT5G32522	AT5G32522	5	12183153	12184489
AT5G32520	AT5G32520	5	12190079	12192625
AT5G32525	AT5G32525	5	12192828	12193774
AT5G32540	AT5G32540	5	12195731	12199558
AT5G32563	AT5G32563	5	12200248	12204138
AT5G32566	AT5G32566	5	12204733	12206865
AT5G32569	AT5G32569	5	12207553	12209270
AT5G32572	AT5G32572	5	12210246	12210551
AT5G32576	AT5G32576	5	12211627	12212207
AT5G32580	AT5G32580	5	12213984	12220094
AT5G32590	AT5G32590	5	12223710	12224322
AT5G32591	AT5G32591	5	12225111	12226634
AT5G32592	AT5G32592	5	12228143	12231785
AT5G32593	AT5G32593	5	12232551	12235535
AT5G32597	AT5G32597	5	12235759	12235890
AT5G32595	AT5G32595	5	12236347	12238106
AT5G32594	AT5G32594	5	12238158	12240479
AT5G32596	AT5G32596	5	12242587	12244472
AT5G32598	AT5G32598	5	12245006	12249415
AT5G32600	AT5G32600	5	12251590	12251643
AT5G32605	AT5G32605	5	12256613	12256655
AT5G32610	AT5G32610	5	12259006	12259096
AT5G32613	AT5G32613	5	12263255	12263365
AT5G32616	AT5G32616	5	12265317	12267974
AT5G32620	AT5G32620	5	12269749	12270025
AT5G32621	AT5G32621	5	12271360	12272533
AT5G32619	AT5G32619	5	12278000	12278091
AT5G32623	AT5G32623	5	12282239	12283972
AT5G32625	AT5G32625	5	12284779	12286164
AT5G32627	AT5G32627	5	12286881	12288728
AT5G32622	AT5G32622	5	12289344	12291161
AT5G32624	AT5G32624	5	12292463	12294049
AT5G32626	AT5G32626	5	12297344	12299080
AT5G32628	AT5G32628	5	12300332	12301534
AT5G32630	AT5G32630	5	12310537	12315067
AT5G32654	AT5G32654	5	12317804	12321334
AT5G32678	AT5G32678	5	12326881	12329676
AT5G32690	AT5G32690	5	12332283	12332624
AT5G32702	AT5G32702	5	12332885	12335557
AT5G32726	AT5G32726	5	12340216	12342177
AT5G32750	AT5G32750	5	12343225	12348933
AT5G32775	AT5G32775	5	12350597	12350642
AT5G32800	AT5G32800	5	12352679	12353216
AT5G32825	AT5G32825	5	12353841	12360571
AT5G32850	AT5G32850	5	12361415	12363883
AT5G32875	AT5G32875	5	12367879	12370254
AT5G32900	AT5G32900	5	12373306	12373893
AT5G32925	AT5G32925	5	12381879	12385472
AT5G32950	AT5G32950	5	12386481	12388874
AT5G32975	AT5G32975	5	12391786	12393114
AT5G33000	AT5G33000	5	12396113	12396754
AT5G33025	AT5G33025	5	12398111	12400792
AT5G33050	AT5G33050	5	12402098	12408478
AT5G33070	AT5G33070	5	12419575	12420057
AT5G33075	AT5G33075	5	12423224	12425701
AT5G33100	AT5G33100	5	12427569	12428243
AT5G33125	AT5G33125	5	12429428	12433051
AT5G33150	AT5G33150	5	12434286	12435257
AT5G33175	AT5G33175	5	12446149	12448569
AT5G33200	AT5G33200	5	12454696	12454741
AT5G33202	AT5G33202	5	12455770	12457176
AT5G33204	AT5G33204	5	12457549	12461543
AT5G33207	AT5G33207	5	12462512	12464082
SRS8	AT5G33210	5	12465615	12465713
AT5G33220	AT5G33220	5	12466110	12466136
AT5G33223	AT5G33223	5	12469886	12470725
AT5G33226	AT5G33226	5	12472882	12475965
AT5G33230	AT5G33230	5	12476677	12476863
AT5G33232	AT5G33232	5	12479274	12481736
AT5G33234	AT5G33234	5	12483583	12487437
AT5G33237	AT5G33237	5	12488415	12489239
AT5G33240	AT5G33240	5	12490851	12490991
AT5G33250	AT5G33250	5	12493615	12494901
AT5G33251	AT5G33251	5	12499072	12500433
AT5G33252	AT5G33252	5	12502073	12506833
AT5G33253	AT5G33253	5	12512724	12516182
AT5G33254	AT5G33254	5	12518370	12519302
AT5G33255	AT5G33255	5	12520677	12522492
AT5G33256	AT5G33256	5	12523691	12529391
AT5G33257	AT5G33257	5	12530545	12531174
AT5G33258	AT5G33258	5	12531700	12532410
AT5G33259	AT5G33259	5	12532646	12533260
AT5G33260	AT5G33260	5	12534632	12535846
AT5G33270	AT5G33270	5	12542039	12543313
CBSCLC6	AT5G33280	5	12549280	12549410
AT5G33285	AT5G33285	5	12555190	12556428
XGD1	AT5G33290	5	12558256	12558780
AT5G33300	AT5G33300	5	12565565	12565757
AT5G33303	AT5G33303	5	12570176	12570940
AT5G33306	AT5G33306	5	12571678	12577071
AT5G33310	AT5G33310	5	12577321	12582199
AT5G33315	AT5G33315	5	12582857	12583555
PPT1	AT5G33320	5	12588838	12589333
AT5G33330	AT5G33330	5	12592417	12592896
CDR1	AT5G33340	5	12594467	12595952
AT5G33350	AT5G33350	5	12596785	12598098
AT5G33355	AT5G33355	5	12599253	12599385
AT5G33360	AT5G33360	5	12601140	12601667
AT5G33365	AT5G33365	5	12602147	12602476
AT5G33370	AT5G33370	5	12604427	12604764
AT5G33380	AT5G33380	5	12607810	12607875
AT5G33381	AT5G33381	5	12610179	12615470
AT5G33382	AT5G33382	5	12616563	12621331
AT5G33383	AT5G33383	5	12623153	12625333
AT5G33384	AT5G33384	5	12628891	12630594
AT5G33385	AT5G33385	5	12631765	12634496
AT5G33386	AT5G33386	5	12635785	12637371
AT5G33387	AT5G33387	5	12639704	12640306
AT5G33388	AT5G33388	5	12641507	12644260
AT5G33389	AT5G33389	5	12645572	12647476
AT5G33391	AT5G33391	5	12649194	12649796
AT5G33392	AT5G33392	5	12652367	12655045
AT5G33393	AT5G33393	5	12658202	12658588
AT5G33390	AT5G33390	5	12661789	12662101
AT5G33395	AT5G33395	5	12664506	12666192
AT5G33398	AT5G33398	5	12667639	12668028
AT5G33402	AT5G33402	5	12669981	12672312
AT5G33404	AT5G33404	5	12674828	12675080
AT5G33406	AT5G33406	5	12677761	12678403
AT5G33399	AT5G33399	5	12680935	12682120
AT5G33400	AT5G33400	5	12682232	12682927
AT5G33405	AT5G33405	5	12683327	12684600
AT5G33410	AT5G33410	5	12688342	12688479
AT5G33415	AT5G33415	5	12690065	12694730
AT5G33420	AT5G33420	5	12699282	12701623
AT5G33421	AT5G33421	5	12704687	12704788
AT5G33422	AT5G33422	5	12707518	12710289
AT5G33424	AT5G33424	5	12712014	12714275
AT5G33427	AT5G33427	5	12715034	12716881
AT5G33428	AT5G33428	5	12720971	12727586
AT5G33432	AT5G33432	5	12728899	12729634
AT5G33436	AT5G33436	5	12734109	12735277
AT5G33441	AT5G33441	5	12737079	12738581
AT5G33439	AT5G33439	5	12738898	12739212
AT5G33433	AT5G33433	5	12739314	12739690
AT5G33431	AT5G33431	5	12742864	12744019
AT5G33434	AT5G33434	5	12745751	12750205
AT5G33438	AT5G33438	5	12752520	12754535
AT5G33442	AT5G33442	5	12755641	12758275
AT5G33533	AT5G33533	5	12758856	12766533
AT5G33624	AT5G33624	5	12770435	12776410
AT5G33715	AT5G33715	5	12782299	12782787
AT5G33806	AT5G33806	5	12784839	12784917
AT5G33898	AT5G33898	5	12787599	12787721
AT5G33990	AT5G33990	5	12791432	12794551
AT5G34082	AT5G34082	5	12794969	12796844
AT5G34174	AT5G34174	5	12797197	12798429
AT5G34266	AT5G34266	5	12798682	12799635
AT5G34358	AT5G34358	5	12802378	12802686
AT5G34376	AT5G34376	5	12837838	12838797
AT5G34394	AT5G34394	5	12839140	12840366
AT5G34412	AT5G34412	5	12840491	12841837
AT5G34431	AT5G34431	5	12888194	12890980
AT5G34450	AT5G34450	5	12893060	12893159
AT5G34460	AT5G34460	5	12897307	12897444
AT5G34480	AT5G34480	5	12898289	12900448
AT5G34500	AT5G34500	5	12902121	12902191
AT5G34520	AT5G34520	5	12904125	12905684
AT5G34540	AT5G34540	5	12909116	12909552
AT5G34560	AT5G34560	5	12916588	12917571
